x	y	r	phi
-0.7484	0.6541	0.9940	2.4233
-0.7399	0.6517	0.9860	2.4195
-0.7307	0.6500	0.9780	2.4146
-0.7221	0.6476	0.9700	2.4106
-0.7152	0.6464	0.9640	2.4067
-0.7068	0.6437	0.9560	2.4029
-0.7012	0.6439	0.9520	2.3988
-0.6924	0.6417	0.9440	2.3942
-0.6853	0.6404	0.9380	2.3900
-0.6785	0.6390	0.9320	2.3862
-0.6703	0.6360	0.9240	2.3825
-0.6633	0.6346	0.9180	2.3783
-0.6566	0.6330	0.9120	2.3745
-0.6477	0.6306	0.9040	2.3696
-0.6410	0.6289	0.8980	2.3658
-0.6356	0.6287	0.8940	2.3617
-0.6290	0.6268	0.8880	2.3579
-0.6224	0.6250	0.8820	2.3541
-0.6165	0.6252	0.8780	2.3492
-0.6099	0.6232	0.8720	2.3454
-0.6031	0.6214	0.8660	2.3412
-0.5966	0.6194	0.8600	2.3374
-0.5901	0.6174	0.8540	2.3336
-0.5834	0.6154	0.8480	2.3295
-0.5777	0.6153	0.8440	2.3247
-0.5726	0.6146	0.8400	2.3208
-0.5662	0.6124	0.8340	2.3170
-0.5596	0.6103	0.8280	2.3129
-0.5545	0.6095	0.8240	2.3090
-0.5475	0.6077	0.8180	2.3041
-0.5425	0.6068	0.8140	2.3003
-0.5376	0.6059	0.8100	2.2966
-0.5311	0.6036	0.8040	2.2924
-0.5275	0.6041	0.8020	2.2886
-0.5226	0.6031	0.7980	2.2848
-0.5157	0.6011	0.7920	2.2799
-0.5106	0.6002	0.7880	2.2758
-0.5058	0.5990	0.7840	2.2720
-0.5009	0.5979	0.7800	2.2682
-0.4959	0.5969	0.7760	2.2641
-0.4911	0.5957	0.7720	2.2602
-0.4875	0.5960	0.7700	2.2564
-0.4808	0.5937	0.7640	2.2515
-0.4759	0.5925	0.7600	2.2475
-0.4711	0.5912	0.7560	2.2436
-0.4664	0.5899	0.7520	2.2398
-0.4617	0.5885	0.7480	2.2360
-0.4580	0.5889	0.7460	2.2318
-0.4515	0.5863	0.7400	2.2270
-0.4480	0.5865	0.7380	2.2231
-0.4446	0.5865	0.7360	2.2194
-0.4398	0.5852	0.7320	2.2153
-0.4351	0.5837	0.7280	2.2114
-0.4305	0.5821	0.7240	2.2076
-0.4253	0.5810	0.7200	2.2027
-0.4217	0.5811	0.7180	2.1986
-0.4170	0.5795	0.7140	2.1946
-0.4135	0.5796	0.7120	2.1904
-0.4089	0.5779	0.7080	2.1866
-0.4043	0.5763	0.7040	2.1826
-0.4002	0.5768	0.7020	2.1774
