x	y	r	phi
-0.7553	0.6493	0.9960	2.4316
-0.7466	0.6471	0.9880	2.4274
-0.7374	0.6455	0.9800	2.4225
-0.7302	0.6446	0.9740	2.4184
-0.7216	0.6422	0.9660	2.4143
-0.7145	0.6411	0.9600	2.4103
-0.7076	0.6399	0.9540	2.4064
-0.6969	0.6368	0.9440	2.4013
-0.6900	0.6354	0.9380	2.3974
-0.6830	0.6341	0.9320	2.3933
-0.6761	0.6328	0.9260	2.3893
-0.6691	0.6314	0.9200	2.3851
-0.6623	0.6299	0.9140	2.3813
-0.6533	0.6277	0.9060	2.3761
-0.6480	0.6275	0.9020	2.3723
-0.6412	0.6259	0.8960	2.3683
-0.6343	0.6243	0.8900	2.3642
-0.6275	0.6227	0.8840	2.3600
-0.6223	0.6223	0.8800	2.3562
-0.6148	0.6212	0.8740	2.3510
-0.6081	0.6194	0.8680	2.3470
-0.6015	0.6174	0.8620	2.3432
-0.5962	0.6170	0.8580	2.3390
-0.5896	0.6151	0.8520	2.3350
-0.5824	0.6137	0.8460	2.3300
-0.5771	0.6131	0.8420	2.3260
-0.5719	0.6125	0.8380	2.3219
-0.5654	0.6103	0.8320	2.3180
-0.5603	0.6097	0.8280	2.3140
-0.5551	0.6090	0.8240	2.3099
-0.5481	0.6073	0.8180	2.3050
-0.5429	0.6065	0.8140	2.3009
-0.5377	0.6058	0.8100	2.2968
-0.5315	0.6033	0.8040	2.2930
-0.5264	0.6024	0.8000	2.2889
-0.5213	0.6016	0.7960	2.2848
-0.5144	0.5996	0.7900	2.2799
-0.5093	0.5986	0.7860	2.2758
-0.5043	0.5976	0.7820	2.2717
-0.5006	0.5982	0.7800	2.2676
-0.4957	0.5970	0.7760	2.2638
-0.4908	0.5959	0.7720	2.2597
-0.4853	0.5953	0.7680	2.2548
-0.4804	0.5941	0.7640	2.2507
-0.4754	0.5930	0.7600	2.2466
-0.4717	0.5933	0.7580	2.2425
-0.4670	0.5920	0.7540	2.2387
-0.4609	0.5892	0.7480	2.2346
-0.4572	0.5895	0.7460	2.2305
-0.4519	0.5885	0.7420	2.2256
-0.4470	0.5872	0.7380	2.2215
-0.4435	0.5874	0.7360	2.2175
-0.4388	0.5859	0.7320	2.2136
-0.4340	0.5845	0.7280	2.2095
-0.4293	0.5830	0.7240	2.2055
-0.4240	0.5819	0.7200	2.2005
-0.4205	0.5820	0.7180	2.1965
-0.4169	0.5821	0.7160	2.1923
-0.4122	0.5805	0.7120	2.1882
-0.4077	0.5789	0.7080	2.1844
-0.4042	0.5788	0.7060	2.1804
-0.4007	0.5789	0.7040	2.1762
-0.3956	0.5775	0.7000	2.1713
-0.3909	0.5758	0.6960	2.1672
-0.3875	0.5757	0.6940	2.1632
-0.3831	0.5739	0.6900	2.1594
-0.3796	0.5738	0.6880	2.1552
-0.3761	0.5737	0.6860	2.1511
-0.3711	0.5722	0.6820	2.1462
-0.3678	0.5720	0.6800	2.1422
-0.3643	0.5718	0.6780	2.1381
-0.3600	0.5698	0.6740	2.1342
-0.3566	0.5696	0.6720	2.1301
-0.3522	0.5676	0.6680	2.1261
-0.3488	0.5674	0.6660	2.1220
-0.3450	0.5674	0.6640	2.1171
-0.3416	0.5671	0.6620	2.1130
-0.3383	0.5667	0.6600	2.1089
-0.3351	0.5663	0.6580	2.1051
-0.3317	0.5659	0.6560	2.1010
-0.3274	0.5638	0.6520	2.0969
-0.3241	0.5634	0.6500	2.0928
-0.3210	0.5629	0.6480	2.0890
-0.3171	0.5628	0.6460	2.0838
-0.3130	0.5606	0.6420	2.0800
-0.3097	0.5601	0.6400	2.0759
-0.3065	0.5596	0.6380	2.0718
-0.3032	0.5591	0.6360	2.0677
-0.3001	0.5585	0.6340	2.0639
-0.2969	0.5579	0.6320	2.0598
-0.2932	0.5576	0.6300	2.0549
-0.2900	0.5570	0.6280	2.0508
-0.2868	0.5564	0.6260	2.0467
-0.2836	0.5558	0.6240	2.0426
-0.2806	0.5551	0.6220	2.0389
-0.2774	0.5545	0.6200	2.0347
-0.2743	0.5538	0.6180	2.0306
-0.2712	0.5531	0.6160	2.0268
-0.2675	0.5527	0.6140	2.0216
-0.2637	0.5501	0.6100	2.0179
-0.2614	0.5511	0.6100	2.0137
-0.2583	0.5504	0.6080	2.0096
-0.2553	0.5496	0.6060	2.0056
-0.2523	0.5488	0.6040	2.0017
-0.2492	0.5480	0.6020	1.9976
-0.2461	0.5472	0.6000	1.9935
-0.2426	0.5466	0.5980	1.9886
-0.2396	0.5457	0.5960	1.9846
-0.2368	0.5448	0.5940	1.9808
-0.2337	0.5439	0.5920	1.9766
-0.2307	0.5430	0.5900	1.9725
-0.2277	0.5421	0.5880	1.9685
-0.2249	0.5411	0.5860	1.9646
-0.2226	0.5421	0.5860	1.9605
-0.2192	0.5413	0.5840	1.9556
-0.2163	0.5403	0.5820	1.9515
