x	y	r	phi
-0.7636	0.6301	0.9900	2.4517
-0.7513	0.6261	0.9780	2.4468
-0.7410	0.6228	0.9680	2.4427
-0.7324	0.6206	0.9600	2.4386
-0.7224	0.6169	0.9500	2.4348
-0.7132	0.6154	0.9420	2.4296
-0.7033	0.6116	0.9320	2.4258
-0.6947	0.6092	0.9240	2.4217
-0.6847	0.6054	0.9140	2.4176
-0.6758	0.6035	0.9060	2.4127
-0.6675	0.6007	0.8980	2.4088
-0.6592	0.5980	0.8900	2.4048
-0.6508	0.5953	0.8820	2.4007
-0.6420	0.5931	0.8740	2.3958
-0.6352	0.5916	0.8680	2.3917
-0.6270	0.5886	0.8600	2.3878
-0.6189	0.5856	0.8520	2.3838
-0.6116	0.5845	0.8460	2.3789
-0.6035	0.5814	0.8380	2.3748
-0.5953	0.5783	0.8300	2.3707
-0.5888	0.5764	0.8240	2.3668
-0.5801	0.5738	0.8160	2.3617
-0.5737	0.5718	0.8100	2.3579
-0.5671	0.5699	0.8040	2.3538
-0.5606	0.5679	0.7980	2.3497
-0.5536	0.5664	0.7920	2.3448
-0.5471	0.5644	0.7860	2.3407
-0.5407	0.5622	0.7800	2.3366
-0.5342	0.5601	0.7740	2.3325
-0.5273	0.5583	0.7680	2.3276
-0.5209	0.5561	0.7620	2.3235
-0.5144	0.5540	0.7560	2.3192
-0.5081	0.5517	0.7500	2.3151
-0.5031	0.5508	0.7460	2.3109
-0.4964	0.5488	0.7400	2.3061
-0.4900	0.5465	0.7340	2.3017
-0.4851	0.5455	0.7300	2.2976
-0.4789	0.5430	0.7240	2.2935
-0.4736	0.5423	0.7200	2.2886
-0.4686	0.5414	0.7160	2.2843
-0.4625	0.5387	0.7100	2.2802
-0.4576	0.5376	0.7060	2.2760
-0.4511	0.5352	0.7000	2.2712
-0.4464	0.5340	0.6960	2.2670
-0.4415	0.5329	0.6920	2.2627
-0.4368	0.5316	0.6880	2.2586
-0.4321	0.5302	0.6840	2.2546
-0.4269	0.5293	0.6800	2.2496
-0.4209	0.5264	0.6740	2.2453
-0.4162	0.5250	0.6700	2.2411
-0.4116	0.5236	0.6660	2.2370
-0.4066	0.5224	0.6620	2.2321
-0.4020	0.5209	0.6580	2.2281
-0.3973	0.5195	0.6540	2.2237
-0.3939	0.5195	0.6520	2.2196
-0.3894	0.5179	0.6480	2.2155
-0.3845	0.5166	0.6440	2.2107
-0.3799	0.5151	0.6400	2.2062
-0.3754	0.5134	0.6360	2.2021
-0.3710	0.5117	0.6320	2.1981
-0.3673	0.5119	0.6300	2.1932
-0.3629	0.5101	0.6260	2.1891
-0.3595	0.5101	0.6240	2.1847
-0.3551	0.5082	0.6200	2.1806
-0.3507	0.5064	0.6160	2.1765
-0.3471	0.5065	0.6140	2.1716
-0.3426	0.5047	0.6100	2.1672
-0.3384	0.5027	0.6060	2.1632
-0.3352	0.5025	0.6040	2.1591
-0.3320	0.5022	0.6020	2.1550
-0.3274	0.5004	0.5980	2.1501
-0.3241	0.5002	0.5960	2.1458
-0.3199	0.4981	0.5920	2.1416
-0.3167	0.4978	0.5900	2.1375
-0.3137	0.4973	0.5880	2.1335
-0.3090	0.4956	0.5840	2.1283
-0.3048	0.4934	0.5800	2.1242
-0.3017	0.4930	0.5780	2.1201
-0.2987	0.4925	0.5760	2.1160
-0.2957	0.4920	0.5740	2.1119
-0.2911	0.4901	0.5700	2.1067
-0.2880	0.4896	0.5680	2.1026
-0.2850	0.4890	0.5660	2.0985
-0.2820	0.4884	0.5640	2.0945
-0.2780	0.4861	0.5600	2.0903
-0.2745	0.4858	0.5580	2.0852
-0.2715	0.4852	0.5560	2.0810
-0.2686	0.4845	0.5540	2.0770
-0.2657	0.4839	0.5520	2.0729
-0.2627	0.4832	0.5500	2.0688
-0.2583	0.4810	0.5460	2.0636
-0.2554	0.4803	0.5440	2.0596
-0.2525	0.4796	0.5420	2.0554
-0.2496	0.4788	0.5400	2.0513
-0.2468	0.4781	0.5380	2.0473
-0.2439	0.4773	0.5360	2.0432
-0.2405	0.4768	0.5340	2.0380
-0.2376	0.4760	0.5320	2.0339
-0.2348	0.4751	0.5300	2.0298
-0.2320	0.4743	0.5280	2.0257
-0.2292	0.4735	0.5260	2.0216
-0.2264	0.4726	0.5240	2.0176
-0.2231	0.4719	0.5220	2.0124
-0.2203	0.4710	0.5200	2.0083
-0.2175	0.4701	0.5180	2.0041
-0.2148	0.4692	0.5160	2.0001
-0.2120	0.4682	0.5140	1.9960
-0.2088	0.4675	0.5120	1.9908
-0.2060	0.4665	0.5100	1.9867
-0.2038	0.4664	0.5090	1.9827
-0.2014	0.4664	0.5080	1.9785
-0.1987	0.4653	0.5060	1.9744
-0.1952	0.4625	0.5020	1.9701
-0.1921	0.4616	0.5000	1.9652
-0.1899	0.4615	0.4990	1.9611
-0.1876	0.4613	0.4980	1.9570
-0.1853	0.4611	0.4970	1.9529
-0.1826	0.4601	0.4950	1.9485
-0.1799	0.4590	0.4930	1.9444
-0.1777	0.4588	0.4920	1.9404
-0.1751	0.4587	0.4910	1.9355
-0.1724	0.4576	0.4890	1.9311
-0.1702	0.4574	0.4880	1.9270
-0.1678	0.4561	0.4860	1.9232
-0.1655	0.4559	0.4850	1.9191
-0.1633	0.4556	0.4840	1.9150
-0.1603	0.4546	0.4820	1.9098
-0.1582	0.4542	0.4810	1.9060
-0.1557	0.4530	0.4790	1.9019
-0.1535	0.4527	0.4780	1.8978
-0.1510	0.4514	0.4760	1.8937
-0.1489	0.4511	0.4750	1.8897
-0.1464	0.4498	0.4730	1.8855
-0.1439	0.4495	0.4720	1.8807
-0.1415	0.4482	0.4700	1.8765
-0.1393	0.4478	0.4690	1.8724
-0.1369	0.4465	0.4670	1.8684
-0.1349	0.4460	0.4660	1.8646
-0.1328	0.4456	0.4650	1.8604
-0.1307	0.4452	0.4640	1.8564
-0.1281	0.4449	0.4630	1.8512
-0.1259	0.4435	0.4610	1.8474
-0.1238	0.4430	0.4600	1.8433
-0.1217	0.4426	0.4590	1.8391
-0.1194	0.4411	0.4570	1.8351
-0.1173	0.4407	0.4560	1.8310
-0.1149	0.4403	0.4550	1.8261
-0.1128	0.4398	0.4540	1.8220
-0.1108	0.4392	0.4530	1.8180
-0.1088	0.4387	0.4520	1.8138
-0.1065	0.4372	0.4500	1.8097
-0.1046	0.4367	0.4490	1.8059
-0.1026	0.4361	0.4480	1.8019
-0.1001	0.4356	0.4470	1.7967
-0.0981	0.4351	0.4460	1.7926
-0.0962	0.4345	0.4450	1.7887
-0.0942	0.4339	0.4440	1.7847
-0.0922	0.4333	0.4430	1.7806
-0.0903	0.4327	0.4420	1.7764
-0.0883	0.4321	0.4410	1.7724
-0.0863	0.4314	0.4400	1.7683
-0.0840	0.4309	0.4390	1.7634
-0.0821	0.4302	0.4380	1.7593
-0.0801	0.4296	0.4370	1.7552
-0.0782	0.4289	0.4360	1.7511
-0.0764	0.4282	0.4350	1.7473
-0.0744	0.4276	0.4340	1.7432
-0.0726	0.4269	0.4330	1.7392
-0.0700	0.4253	0.4310	1.7339
-0.0682	0.4246	0.4300	1.7301
-0.0663	0.4238	0.4290	1.7260
-0.0646	0.4241	0.4290	1.7219
-0.0627	0.4234	0.4280	1.7179
-0.0610	0.4236	0.4280	1.7137
-0.0591	0.4229	0.4270	1.7096
-0.0575	0.4231	0.4270	1.7058
-0.0556	0.4224	0.4260	1.7018
-0.0539	0.4226	0.4260	1.6976
-0.0520	0.4218	0.4250	1.6935
-0.0502	0.4210	0.4240	1.6895
-0.0480	0.4203	0.4230	1.6846
-0.0462	0.4195	0.4220	1.6805
-0.0444	0.4187	0.4210	1.6764
-0.0426	0.4178	0.4200	1.6723
-0.0407	0.4170	0.4190	1.6682
-0.0391	0.4172	0.4190	1.6644
-0.0373	0.4163	0.4180	1.6602
