x	y	r	phi
-0.2679	0.4434	0.5180	2.1143
-0.2660	0.4445	0.5180	2.1100
-0.2630	0.4440	0.5160	2.1056
-0.2611	0.4451	0.5160	2.1013
-0.2591	0.4462	0.5160	2.0969
-0.2572	0.4473	0.5160	2.0925
-0.2552	0.4485	0.5160	2.0881
-0.2533	0.4496	0.5160	2.0838
-0.2513	0.4507	0.5160	2.0794
-0.2493	0.4518	0.5160	2.0751
-0.2473	0.4529	0.5160	2.0707
-0.2455	0.4539	0.5160	2.0667
-0.2435	0.4549	0.5160	2.0622
-0.2406	0.4542	0.5140	2.0579
-0.2386	0.4553	0.5140	2.0535
-0.2376	0.4581	0.5160	2.0492
-0.2355	0.4591	0.5160	2.0448
-0.2326	0.4583	0.5140	2.0405
-0.2306	0.4594	0.5140	2.0361
-0.2286	0.4604	0.5140	2.0318
-0.2266	0.4614	0.5140	2.0273
-0.2246	0.4623	0.5140	2.0230
-0.2226	0.4633	0.5140	2.0186
-0.2206	0.4643	0.5140	2.0143
-0.2194	0.4670	0.5160	2.0099
-0.2165	0.4662	0.5140	2.0056
-0.2144	0.4671	0.5140	2.0012
-0.2124	0.4680	0.5140	1.9969
-0.2112	0.4708	0.5160	1.9924
-0.2082	0.4699	0.5140	1.9878
-0.2061	0.4709	0.5140	1.9834
-0.2041	0.4717	0.5140	1.9791
-0.2020	0.4726	0.5140	1.9747
-0.2008	0.4753	0.5160	1.9704
-0.1985	0.4763	0.5160	1.9657
-0.1957	0.4753	0.5140	1.9614
-0.1936	0.4761	0.5140	1.9570
-0.1923	0.4788	0.5160	1.9527
-0.1900	0.4797	0.5160	1.9480
-0.1880	0.4805	0.5160	1.9436
-0.1858	0.4814	0.5160	1.9392
-0.1838	0.4822	0.5160	1.9349
-0.1816	0.4830	0.5160	1.9305
-0.1794	0.4838	0.5160	1.9259
-0.1773	0.4846	0.5160	1.9215
-0.1752	0.4854	0.5160	1.9172
-0.1730	0.4861	0.5160	1.9128
-0.1716	0.4887	0.5180	1.9085
-0.1694	0.4895	0.5180	1.9039
-0.1665	0.4884	0.5160	1.8995
-0.1651	0.4910	0.5180	1.8951
-0.1629	0.4917	0.5180	1.8907
-0.1606	0.4925	0.5180	1.8861
-0.1585	0.4932	0.5180	1.8817
-0.1563	0.4938	0.5180	1.8774
-0.1548	0.4964	0.5200	1.8730
-0.1526	0.4971	0.5200	1.8687
-0.1503	0.4978	0.5200	1.8640
-0.1481	0.4985	0.5200	1.8597
-0.1459	0.4991	0.5200	1.8553
-0.1438	0.4997	0.5200	1.8509
-0.1420	0.5023	0.5220	1.8462
-0.1398	0.5029	0.5220	1.8419
-0.1376	0.5035	0.5220	1.8375
-0.1354	0.5041	0.5220	1.8332
-0.1332	0.5047	0.5220	1.8288
-0.1309	0.5053	0.5220	1.8242
-0.1297	0.5077	0.5240	1.8209
-0.1275	0.5083	0.5240	1.8165
-0.1251	0.5088	0.5240	1.8119
-0.1229	0.5094	0.5240	1.8075
-0.1211	0.5119	0.5260	1.8032
-0.1189	0.5124	0.5260	1.7988
-0.1165	0.5129	0.5260	1.7942
-0.1143	0.5134	0.5260	1.7899
-0.1125	0.5159	0.5280	1.7855
-0.1102	0.5164	0.5280	1.7811
-0.1080	0.5168	0.5280	1.7767
-0.1060	0.5193	0.5300	1.7721
-0.1037	0.5198	0.5300	1.7677
-0.1015	0.5202	0.5300	1.7634
-0.0992	0.5206	0.5300	1.7590
-0.0971	0.5231	0.5320	1.7544
-0.0948	0.5235	0.5320	1.7500
-0.0926	0.5239	0.5320	1.7457
-0.0902	0.5243	0.5320	1.7413
-0.0883	0.5266	0.5340	1.7369
-0.0858	0.5271	0.5340	1.7322
-0.0836	0.5274	0.5340	1.7279
-0.0822	0.5297	0.5360	1.7247
-0.0797	0.5300	0.5360	1.7200
-0.0774	0.5304	0.5360	1.7157
-0.0753	0.5327	0.5380	1.7113
-0.0730	0.5330	0.5380	1.7069
-0.0706	0.5334	0.5380	1.7023
-0.0685	0.5356	0.5400	1.6979
-0.0661	0.5359	0.5400	1.6935
-0.0640	0.5382	0.5420	1.6892
-0.0617	0.5385	0.5420	1.6848
-0.0592	0.5388	0.5420	1.6802
-0.0568	0.5390	0.5420	1.6759
-0.0547	0.5412	0.5440	1.6715
-0.0523	0.5415	0.5440	1.6671
-0.0500	0.5437	0.5460	1.6625
-0.0476	0.5439	0.5460	1.6581
-0.0460	0.5461	0.5480	1.6549
-0.0435	0.5463	0.5480	1.6502
-0.0412	0.5485	0.5500	1.6459
-0.0388	0.5486	0.5500	1.6415
-0.0366	0.5508	0.5520	1.6371
-0.0342	0.5509	0.5520	1.6327
-0.0316	0.5511	0.5520	1.6281
-0.0293	0.5532	0.5540	1.6237
-0.0269	0.5533	0.5540	1.6194
-0.0246	0.5555	0.5560	1.6150
-0.0220	0.5556	0.5560	1.6104
-0.0196	0.5577	0.5580	1.6060
-0.0172	0.5577	0.5580	1.6017
-0.0153	0.5598	0.5600	1.5981
-0.0128	0.5599	0.5600	1.5937
-0.0105	0.5619	0.5620	1.5894
-0.0080	0.5639	0.5640	1.5850
-0.0054	0.5640	0.5640	1.5804
-0.0030	0.5640	0.5640	1.5761
-0.0005	0.5660	0.5660	1.5717
0.0020	0.5680	0.5680	1.5673
0.0045	0.5680	0.5680	1.5629
0.0070	0.5700	0.5700	1.5585
0.0096	0.5699	0.5700	1.5539
0.0115	0.5719	0.5720	1.5507
0.0140	0.5718	0.5720	1.5463
0.0167	0.5738	0.5740	1.5417
0.0193	0.5757	0.5760	1.5373
0.0218	0.5756	0.5760	1.5329
0.0244	0.5775	0.5780	1.5286
0.0269	0.5774	0.5780	1.5242
0.0295	0.5792	0.5800	1.5199
0.0323	0.5811	0.5820	1.5152
0.0349	0.5810	0.5820	1.5109
0.0375	0.5828	0.5840	1.5065
0.0397	0.5847	0.5860	1.5029
0.0423	0.5845	0.5860	1.4986
0.0450	0.5863	0.5880	1.4942
0.0477	0.5881	0.5900	1.4899
0.0505	0.5898	0.5920	1.4855
0.0532	0.5916	0.5940	1.4812
0.0560	0.5914	0.5940	1.4765
0.0585	0.5911	0.5940	1.4721
0.0615	0.5948	0.5980	1.4677
0.0641	0.5946	0.5980	1.4634
0.0664	0.5963	0.6000	1.4599
0.0693	0.5980	0.6020	1.4555
0.0721	0.5997	0.6040	1.4511
