x	y	r	phi
-0.8044	0.5907	0.9980	2.5082
-0.7999	0.5935	0.9960	2.5033
-0.7937	0.5951	0.9920	2.4983
-0.7892	0.5977	0.9900	2.4934
-0.7845	0.6006	0.9880	2.4882
-0.7800	0.6032	0.9860	2.4833
-0.7732	0.6054	0.9820	2.4773
-0.7686	0.6080	0.9800	2.4724
-0.7625	0.6092	0.9760	2.4675
-0.7595	0.6129	0.9760	2.4626
-0.7533	0.6143	0.9720	2.4574
-0.7456	0.6142	0.9660	2.4525
-0.7395	0.6153	0.9620	2.4476
-0.7303	0.6138	0.9540	2.4427
-0.7241	0.6150	0.9500	2.4375
-0.7211	0.6185	0.9500	2.4326
-0.7180	0.6220	0.9500	2.4277
-0.7135	0.6242	0.9480	2.4228
-0.7089	0.6264	0.9460	2.4178
-0.7036	0.6293	0.9440	2.4119
-0.6989	0.6316	0.9420	2.4067
-0.6943	0.6337	0.9400	2.4018
-0.6897	0.6358	0.9380	2.3968
-0.6851	0.6378	0.9360	2.3920
-0.6803	0.6399	0.9340	2.3868
-0.6757	0.6419	0.9320	2.3819
-0.6711	0.6438	0.9300	2.3770
-0.6665	0.6457	0.9280	2.3720
-0.6619	0.6476	0.9260	2.3671
-0.6557	0.6482	0.9220	2.3619
-0.6511	0.6500	0.9200	2.3571
-0.6479	0.6532	0.9200	2.3522
-0.6419	0.6535	0.9160	2.3473
-0.6371	0.6553	0.9140	2.3421
-0.6338	0.6585	0.9140	2.3371
-0.6292	0.6602	0.9120	2.3322
-0.6239	0.6624	0.9100	2.3263
-0.6193	0.6641	0.9080	2.3213
-0.6146	0.6656	0.9060	2.3164
-0.6098	0.6673	0.9040	2.3112
-0.6066	0.6703	0.9040	2.3063
-0.6020	0.6718	0.9020	2.3015
-0.5973	0.6732	0.9000	2.2966
-0.5938	0.6763	0.9000	2.2914
-0.5892	0.6777	0.8980	2.2864
-0.5845	0.6791	0.8960	2.2815
-0.5799	0.6804	0.8940	2.2766
-0.5764	0.6834	0.8940	2.2714
-0.5730	0.6862	0.8940	2.2666
-0.5683	0.6875	0.8920	2.2616
-0.5650	0.6903	0.8920	2.2567
-0.5601	0.6916	0.8900	2.2515
-0.5530	0.6897	0.8840	2.2466
-0.5483	0.6908	0.8820	2.2417
-0.5437	0.6919	0.8800	2.2368
-0.5383	0.6936	0.8780	2.2308
-0.5367	0.6974	0.8800	2.2267
-0.5333	0.7000	0.8800	2.2218
-0.5279	0.7016	0.8780	2.2158
-0.5232	0.7026	0.8760	2.2108
-0.5197	0.7052	0.8760	2.2060
-0.5161	0.7078	0.8760	2.2008
-0.5114	0.7087	0.8740	2.1959
-0.5066	0.7097	0.8720	2.1907
-0.5029	0.7124	0.8720	2.1855
-0.4981	0.7133	0.8700	2.1804
-0.4930	0.7144	0.8680	2.1749
-0.4905	0.7186	0.8700	2.1697
-0.4867	0.7211	0.8700	2.1645
-0.4819	0.7219	0.8680	2.1594
-0.4770	0.7228	0.8660	2.1542
-0.4731	0.7254	0.8660	2.1487
-0.4682	0.7261	0.8640	2.1435
-0.4634	0.7268	0.8620	2.1384
-0.4596	0.7292	0.8620	2.1332
-0.4558	0.7316	0.8620	2.1280
-0.4518	0.7341	0.8620	2.1226
-0.4480	0.7364	0.8620	2.1174
-0.4432	0.7370	0.8600	2.1122
-0.4383	0.7376	0.8580	2.1070
-0.4345	0.7398	0.8580	2.1018
-0.4305	0.7422	0.8580	2.0964
-0.4266	0.7444	0.8580	2.0912
-0.4228	0.7466	0.8580	2.0860
-0.4189	0.7488	0.8580	2.0808
-0.4140	0.7492	0.8560	2.0757
-0.4099	0.7515	0.8560	2.0702
-0.4060	0.7536	0.8560	2.0650
-0.4021	0.7557	0.8560	2.0598
-0.3973	0.7560	0.8540	2.0547
-0.3933	0.7580	0.8540	2.0494
-0.3892	0.7601	0.8540	2.0440
-0.3853	0.7621	0.8540	2.0389
-0.3813	0.7641	0.8540	2.0337
-0.3773	0.7661	0.8540	2.0284
-0.3733	0.7681	0.8540	2.0232
-0.3683	0.7683	0.8520	2.0179
-0.3643	0.7702	0.8520	2.0126
-0.3603	0.7721	0.8520	2.0074
-0.3563	0.7739	0.8520	2.0022
-0.3514	0.7739	0.8500	1.9971
-0.3474	0.7758	0.8500	1.9919
-0.3432	0.7776	0.8500	1.9864
-0.3392	0.7794	0.8500	1.9812
-0.3359	0.7830	0.8520	1.9761
-0.3318	0.7847	0.8520	1.9709
-0.3278	0.7864	0.8520	1.9657
-0.3235	0.7882	0.8520	1.9602
-0.3194	0.7899	0.8520	1.9551
-0.3153	0.7915	0.8520	1.9499
-0.3105	0.7913	0.8500	1.9447
-0.3064	0.7929	0.8500	1.9395
-0.3020	0.7945	0.8500	1.9341
-0.2979	0.7961	0.8500	1.9289
-0.2938	0.7976	0.8500	1.9237
-0.2897	0.7991	0.8500	1.9185
-0.2862	0.8025	0.8520	1.9134
-0.2818	0.8040	0.8520	1.9079
