x	y	r	phi
-0.8159	0.5712	0.9960	2.5308
-0.8037	0.5677	0.9840	2.5267
-0.7928	0.5658	0.9740	2.5218
-0.7806	0.5622	0.9620	2.5175
-0.7702	0.5595	0.9520	2.5133
-0.7594	0.5574	0.9420	2.5084
-0.7491	0.5545	0.9320	2.5043
-0.7388	0.5516	0.9220	2.5002
-0.7285	0.5486	0.9120	2.4962
-0.7177	0.5463	0.9020	2.4910
-0.7075	0.5432	0.8920	2.4869
-0.6990	0.5412	0.8840	2.4827
-0.6899	0.5399	0.8760	2.4776
-0.6798	0.5364	0.8660	2.4735
-0.6714	0.5343	0.8580	2.4694
-0.6629	0.5320	0.8500	2.4653
-0.6539	0.5304	0.8420	2.4601
-0.6456	0.5280	0.8340	2.4561
-0.6372	0.5255	0.8260	2.4520
-0.6285	0.5235	0.8180	2.4471
-0.6201	0.5211	0.8100	2.4427
-0.6134	0.5198	0.8040	2.4386
-0.6052	0.5171	0.7960	2.4345
-0.5966	0.5148	0.7880	2.4296
-0.5899	0.5133	0.7820	2.4255
-0.5833	0.5118	0.7760	2.4214
-0.5747	0.5095	0.7680	2.4162
-0.5681	0.5078	0.7620	2.4122
-0.5616	0.5061	0.7560	2.4081
-0.5552	0.5043	0.7500	2.4042
-0.5481	0.5031	0.7440	2.3990
-0.5418	0.5011	0.7380	2.3952
-0.5354	0.4992	0.7320	2.3912
-0.5290	0.4973	0.7260	2.3871
-0.5222	0.4957	0.7200	2.3822
-0.5158	0.4937	0.7140	2.3781
-0.5110	0.4929	0.7100	2.3742
-0.5047	0.4908	0.7040	2.3702
-0.4980	0.4891	0.6980	2.3652
-0.4918	0.4869	0.6920	2.3612
-0.4869	0.4861	0.6880	2.3571
-0.4803	0.4842	0.6820	2.3522
-0.4756	0.4832	0.6780	2.3483
-0.4694	0.4808	0.6720	2.3442
-0.4647	0.4798	0.6680	2.3402
-0.4596	0.4793	0.6640	2.3352
-0.4535	0.4768	0.6580	2.3312
-0.4489	0.4756	0.6540	2.3273
-0.4442	0.4745	0.6500	2.3232
-0.4392	0.4738	0.6460	2.3183
-0.4345	0.4726	0.6420	2.3142
-0.4286	0.4699	0.6360	2.3102
-0.4241	0.4686	0.6320	2.3063
-0.4190	0.4678	0.6280	2.3012
-0.4145	0.4664	0.6240	2.2973
-0.4086	0.4636	0.6180	2.2932
-0.4054	0.4638	0.6160	2.2892
-0.4005	0.4627	0.6120	2.2843
-0.3962	0.4612	0.6080	2.2805
-0.3917	0.4598	0.6040	2.2763
-0.3872	0.4584	0.6000	2.2722
-0.3824	0.4572	0.5960	2.2673
-0.3780	0.4556	0.5920	2.2633
-0.3749	0.4555	0.5900	2.2595
-0.3705	0.4540	0.5860	2.2553
-0.3658	0.4527	0.5820	2.2504
-0.3614	0.4511	0.5780	2.2463
-0.3584	0.4509	0.5760	2.2423
-0.3542	0.4492	0.5720	2.2385
-0.3495	0.4478	0.5680	2.2335
-0.3464	0.4476	0.5660	2.2294
-0.3421	0.4459	0.5620	2.2253
-0.3392	0.4456	0.5600	2.2215
-0.3345	0.4441	0.5560	2.2163
-0.3304	0.4422	0.5520	2.2125
-0.3274	0.4419	0.5500	2.2085
-0.3229	0.4403	0.5460	2.2036
-0.3199	0.4400	0.5440	2.1994
-0.3169	0.4397	0.5420	2.1953
-0.3129	0.4377	0.5380	2.1915
-0.3100	0.4373	0.5360	2.1875
-0.3055	0.4355	0.5320	2.1826
-0.3026	0.4351	0.5300	2.1784
-0.2997	0.4347	0.5280	2.1743
-0.2957	0.4326	0.5240	2.1705
-0.2924	0.4324	0.5220	2.1653
-0.2896	0.4319	0.5200	2.1616
-0.2856	0.4297	0.5160	2.1574
-0.2828	0.4292	0.5140	2.1533
-0.2796	0.4289	0.5120	2.1484
-0.2768	0.4283	0.5100	2.1446
-0.2740	0.4277	0.5080	2.1406
-0.2707	0.4263	0.5050	2.1365
-0.2680	0.4257	0.5030	2.1326
-0.2642	0.4245	0.5000	2.1274
-0.2615	0.4238	0.4980	2.1236
-0.2582	0.4223	0.4950	2.1196
-0.2554	0.4217	0.4930	2.1155
-0.2523	0.4212	0.4910	2.1106
-0.2496	0.4205	0.4890	2.1064
-0.2470	0.4197	0.4870	2.1026
-0.2442	0.4190	0.4850	2.0985
-0.2407	0.4176	0.4820	2.0936
-0.2380	0.4168	0.4800	2.0896
-0.2353	0.4161	0.4780	2.0854
-0.2327	0.4152	0.4760	2.0816
-0.2300	0.4144	0.4740	2.0775
-0.2270	0.4138	0.4720	2.0726
-0.2244	0.4130	0.4700	2.0686
-0.2219	0.4121	0.4680	2.0647
-0.2192	0.4112	0.4660	2.0606
-0.2166	0.4103	0.4640	2.0565
-0.2137	0.4096	0.4620	2.0516
-0.2111	0.4087	0.4600	2.0476
-0.2086	0.4077	0.4580	2.0437
-0.2060	0.4068	0.4560	2.0396
-0.2044	0.4076	0.4560	2.0355
-0.2019	0.4077	0.4550	2.0306
-0.1998	0.4077	0.4540	2.0266
-0.1970	0.4057	0.4510	2.0227
-0.1940	0.4038	0.4480	2.0186
-0.1912	0.4030	0.4460	2.0137
-0.1886	0.4019	0.4440	2.0096
-0.1866	0.4018	0.4430	2.0056
-0.1842	0.4007	0.4410	2.0017
-0.1809	0.3989	0.4380	1.9966
-0.1789	0.3987	0.4370	1.9924
-0.1769	0.3985	0.4360	1.9886
-0.1745	0.3974	0.4340	1.9846
-0.1725	0.3972	0.4330	1.9805
-0.1696	0.3962	0.4310	1.9753
-0.1677	0.3959	0.4300	1.9715
-0.1657	0.3957	0.4290	1.9673
-0.1641	0.3964	0.4290	1.9633
-0.1613	0.3943	0.4260	1.9592
-0.1579	0.3913	0.4220	1.9543
-0.1559	0.3911	0.4210	1.9502
-0.1543	0.3917	0.4210	1.9460
-0.1527	0.3923	0.4210	1.9420
-0.1504	0.3911	0.4190	1.9379
-0.1484	0.3908	0.4180	1.9338
-0.1458	0.3896	0.4160	1.9289
-0.1439	0.3893	0.4150	1.9249
-0.1419	0.3889	0.4140	1.9207
-0.1400	0.3885	0.4130	1.9166
-0.1382	0.3881	0.4120	1.9128
-0.1363	0.3878	0.4110	1.9088
-0.1336	0.3866	0.4090	1.9036
-0.1317	0.3862	0.4080	1.8995
-0.1299	0.3857	0.4070	1.8956
-0.1280	0.3853	0.4060	1.8916
-0.1261	0.3849	0.4050	1.8875
-0.1242	0.3844	0.4040	1.8833
-0.1217	0.3831	0.4020	1.8785
-0.1199	0.3827	0.4010	1.8743
-0.1180	0.3822	0.4000	1.8703
-0.1162	0.3817	0.3990	1.8662
-0.1146	0.3822	0.3990	1.8621
-0.1125	0.3807	0.3970	1.8580
-0.1103	0.3803	0.3960	1.8530
-0.1085	0.3798	0.3950	1.8490
-0.1066	0.3793	0.3940	1.8449
-0.1048	0.3788	0.3930	1.8408
-0.1031	0.3782	0.3920	1.8370
-0.1013	0.3776	0.3910	1.8329
-0.0991	0.3772	0.3900	1.8277
-0.0976	0.3776	0.3900	1.8236
-0.0959	0.3770	0.3890	1.8198
-0.0941	0.3764	0.3880	1.8158
-0.0923	0.3758	0.3870	1.8116
-0.0905	0.3752	0.3860	1.8075
-0.0888	0.3746	0.3850	1.8035
-0.0867	0.3741	0.3840	1.7986
-0.0850	0.3735	0.3830	1.7945
-0.0832	0.3728	0.3820	1.7903
-0.0817	0.3732	0.3820	1.7863
-0.0799	0.3725	0.3810	1.7822
-0.0783	0.3718	0.3800	1.7784
-0.0766	0.3712	0.3790	1.7742
-0.0745	0.3706	0.3780	1.7691
-0.0728	0.3699	0.3770	1.7650
-0.0713	0.3702	0.3770	1.7612
-0.0696	0.3695	0.3760	1.7571
-0.0680	0.3688	0.3750	1.7531
-0.0664	0.3691	0.3750	1.7489
-0.0648	0.3684	0.3740	1.7448
-0.0631	0.3676	0.3730	1.7408
-0.0617	0.3679	0.3730	1.7369
-0.0596	0.3672	0.3720	1.7318
-0.0580	0.3664	0.3710	1.7276
-0.0564	0.3667	0.3710	1.7235
-0.0549	0.3659	0.3700	1.7198
-0.0533	0.3651	0.3690	1.7157
-0.0518	0.3654	0.3690	1.7115
-0.0502	0.3646	0.3680	1.7075
-0.0482	0.3638	0.3670	1.7025
-0.0467	0.3640	0.3670	1.6985
-0.0451	0.3632	0.3660	1.6944
-0.0436	0.3634	0.3660	1.6903
-0.0420	0.3626	0.3650	1.6862
-0.0404	0.3617	0.3640	1.6821
-0.0390	0.3619	0.3640	1.6783
-0.0375	0.3611	0.3630	1.6742
-0.0360	0.3612	0.3630	1.6701
-0.0344	0.3604	0.3620	1.6660
-0.0330	0.3605	0.3620	1.6620
-0.0311	0.3597	0.3610	1.6570
-0.0296	0.3598	0.3610	1.6530
-0.0281	0.3589	0.3600	1.6488
-0.0266	0.3590	0.3600	1.6447
-0.0251	0.3581	0.3590	1.6407
-0.0236	0.3572	0.3580	1.6369
-0.0222	0.3573	0.3580	1.6327
-0.0207	0.3564	0.3570	1.6287
-0.0192	0.3565	0.3570	1.6246
-0.0177	0.3566	0.3570	1.6205
-0.0159	0.3556	0.3560	1.6156
-0.0145	0.3557	0.3560	1.6114
-0.0130	0.3548	0.3550	1.6074
-0.0115	0.3548	0.3550	1.6033
-0.0100	0.3539	0.3540	1.5992
-0.0086	0.3539	0.3540	1.5951
-0.0072	0.3539	0.3540	1.5910
-0.0058	0.3540	0.3540	1.5872
-0.0043	0.3540	0.3540	1.5831
-0.0029	0.3530	0.3530	1.5790
-0.0015	0.3530	0.3530	1.5749
-0.0000	0.3520	0.3520	1.5708
0.0018	0.3510	0.3510	1.5656
0.0032	0.3510	0.3510	1.5616
0.0047	0.3510	0.3510	1.5575
0.0060	0.3499	0.3500	1.5536
0.0074	0.3499	0.3500	1.5496
0.0088	0.3489	0.3490	1.5455
0.0103	0.3488	0.3490	1.5414
0.0117	0.3488	0.3490	1.5373
0.0130	0.3468	0.3470	1.5332
0.0145	0.3467	0.3470	1.5291
0.0159	0.3466	0.3470	1.5251
0.0173	0.3466	0.3470	1.5209
0.0189	0.3455	0.3460	1.5161
0.0204	0.3454	0.3460	1.5119
0.0215	0.3463	0.3470	1.5087
0.0232	0.3452	0.3460	1.5038
0.0246	0.3451	0.3460	1.4997
0.0259	0.3440	0.3450	1.4955
0.0273	0.3439	0.3450	1.4915
0.0287	0.3438	0.3450	1.4874
0.0302	0.3437	0.3450	1.4833
0.0315	0.3426	0.3440	1.4792
0.0329	0.3424	0.3440	1.4751
0.0343	0.3423	0.3440	1.4710
0.0357	0.3421	0.3440	1.4670
0.0370	0.3420	0.3440	1.4631
0.0384	0.3419	0.3440	1.4590
0.0396	0.3407	0.3430	1.4550
0.0410	0.3405	0.3430	1.4509
0.0424	0.3404	0.3430	1.4467
0.0438	0.3402	0.3430	1.4427
0.0452	0.3400	0.3430	1.4386
0.0465	0.3388	0.3420	1.4345
0.0478	0.3386	0.3420	1.4304
0.0492	0.3384	0.3420	1.4263
0.0506	0.3382	0.3420	1.4222
0.0520	0.3380	0.3420	1.4182
0.0535	0.3368	0.3410	1.4132
0.0549	0.3366	0.3410	1.4092
0.0563	0.3363	0.3410	1.4050
0.0577	0.3361	0.3410	1.4009
0.0590	0.3359	0.3410	1.3969
0.0604	0.3356	0.3410	1.3928
0.0618	0.3354	0.3410	1.3886
0.0631	0.3351	0.3410	1.3846
0.0645	0.3348	0.3410	1.3805
0.0659	0.3346	0.3410	1.3764
0.0671	0.3343	0.3410	1.3726
0.0685	0.3340	0.3410	1.3685
0.0697	0.3328	0.3400	1.3644
0.0710	0.3325	0.3400	1.3604
0.0724	0.3322	0.3400	1.3562
0.0738	0.3319	0.3400	1.3521
0.0751	0.3316	0.3400	1.3481
0.0765	0.3313	0.3400	1.3440
0.0778	0.3310	0.3400	1.3398
0.0792	0.3307	0.3400	1.3358
0.0805	0.3303	0.3400	1.3317
0.0819	0.3300	0.3400	1.3276
0.0832	0.3297	0.3400	1.3235
0.0845	0.3293	0.3400	1.3197
0.0856	0.3280	0.3390	1.3156
0.0869	0.3277	0.3390	1.3115
0.0883	0.3273	0.3390	1.3074
0.0899	0.3279	0.3400	1.3033
0.0912	0.3275	0.3400	1.2992
0.0925	0.3272	0.3400	1.2952
0.0939	0.3268	0.3400	1.2910
0.0952	0.3264	0.3400	1.2869
0.0963	0.3250	0.3390	1.2829
0.0979	0.3256	0.3400	1.2788
0.0992	0.3252	0.3400	1.2746
0.1005	0.3248	0.3400	1.2706
0.1019	0.3244	0.3400	1.2665
0.1031	0.3240	0.3400	1.2627
0.1044	0.3236	0.3400	1.2586
0.1058	0.3231	0.3400	1.2545
0.1071	0.3227	0.3400	1.2504
0.1087	0.3232	0.3410	1.2464
0.1100	0.3228	0.3410	1.2422
0.1114	0.3223	0.3410	1.2381
0.1127	0.3219	0.3410	1.2341
0.1140	0.3214	0.3410	1.2300
0.1153	0.3209	0.3410	1.2258
0.1166	0.3204	0.3410	1.2218
0.1179	0.3200	0.3410	1.2177
0.1192	0.3195	0.3410	1.2136
0.1205	0.3190	0.3410	1.2095
0.1217	0.3185	0.3410	1.2057
0.1231	0.3191	0.3420	1.2024
0.1245	0.3185	0.3420	1.1983
0.1258	0.3180	0.3420	1.1942
0.1274	0.3185	0.3430	1.1904
0.1286	0.3180	0.3430	1.1863
0.1300	0.3174	0.3430	1.1822
0.1313	0.3169	0.3430	1.1781
0.1325	0.3164	0.3430	1.1741
0.1338	0.3158	0.3430	1.1699
0.1351	0.3153	0.3430	1.1658
0.1364	0.3147	0.3430	1.1618
0.1381	0.3151	0.3440	1.1577
0.1393	0.3145	0.3440	1.1538
0.1406	0.3140	0.3440	1.1498
0.1419	0.3134	0.3440	1.1457
0.1436	0.3137	0.3450	1.1416
0.1448	0.3131	0.3450	1.1375
0.1466	0.3134	0.3460	1.1334
0.1478	0.3128	0.3460	1.1293
0.1491	0.3122	0.3460	1.1253
0.1504	0.3116	0.3460	1.1211
0.1517	0.3110	0.3460	1.1170
0.1530	0.3114	0.3470	1.1141
0.1543	0.3108	0.3470	1.1099
0.1556	0.3102	0.3470	1.1059
0.1568	0.3095	0.3470	1.1018
0.1585	0.3098	0.3480	1.0979
0.1597	0.3092	0.3480	1.0939
0.1610	0.3085	0.3480	1.0898
0.1623	0.3078	0.3480	1.0857
0.1635	0.3072	0.3480	1.0816
0.1653	0.3074	0.3490	1.0775
0.1665	0.3067	0.3490	1.0734
0.1682	0.3069	0.3500	1.0694
0.1695	0.3062	0.3500	1.0653
0.1708	0.3055	0.3500	1.0611
0.1719	0.3049	0.3500	1.0573
0.1737	0.3050	0.3510	1.0533
0.1749	0.3043	0.3510	1.0491
0.1764	0.3046	0.3520	1.0459
0.1776	0.3039	0.3520	1.0421
0.1793	0.3041	0.3530	1.0379
0.1805	0.3033	0.3530	1.0339
0.1818	0.3026	0.3530	1.0298
0.1830	0.3018	0.3530	1.0257
0.1848	0.3019	0.3540	1.0216
0.1865	0.3020	0.3550	1.0175
0.1883	0.3021	0.3560	1.0134
0.1895	0.3014	0.3560	1.0094
0.1907	0.3006	0.3560	1.0055
0.1922	0.3008	0.3570	1.0023
0.1934	0.3000	0.3570	0.9981
0.1947	0.2992	0.3570	0.9940
0.1963	0.2994	0.3580	0.9903
0.1976	0.2985	0.3580	0.9862
0.1994	0.2986	0.3590	0.9820
0.2006	0.2977	0.3590	0.9780
0.2024	0.2977	0.3600	0.9739
0.2036	0.2969	0.3600	0.9698
0.2053	0.2969	0.3610	0.9657
0.2068	0.2971	0.3620	0.9627
0.2080	0.2963	0.3620	0.9586
0.2098	0.2962	0.3630	0.9545
0.2110	0.2954	0.3630	0.9504
0.2128	0.2953	0.3640	0.9464
