x	y	r	phi
-0.7490	0.6535	0.9940	2.4242
-0.7403	0.6513	0.9860	2.4200
-0.7324	0.6511	0.9800	2.4149
-0.7225	0.6473	0.9700	2.4110
-0.7154	0.6461	0.9640	2.4070
-0.7083	0.6451	0.9580	2.4029
-0.6997	0.6426	0.9500	2.3988
-0.6907	0.6405	0.9420	2.3939
-0.6837	0.6393	0.9360	2.3898
-0.6767	0.6379	0.9300	2.3857
-0.6698	0.6366	0.9240	2.3816
-0.6613	0.6338	0.9160	2.3775
-0.6539	0.6328	0.9100	2.3726
-0.6456	0.6299	0.9020	2.3685
-0.6388	0.6283	0.8960	2.3644
-0.6321	0.6265	0.8900	2.3606
-0.6253	0.6249	0.8840	2.3565
-0.6178	0.6239	0.8780	2.3513
-0.6112	0.6220	0.8720	2.3475
-0.6045	0.6201	0.8660	2.3434
-0.5992	0.6197	0.8620	2.3393
-0.5938	0.6193	0.8580	2.3352
-0.5872	0.6173	0.8520	2.3312
-0.5787	0.6144	0.8440	2.3263
-0.5734	0.6138	0.8400	2.3222
-0.5682	0.6133	0.8360	2.3180
-0.5616	0.6111	0.8300	2.3140
-0.5552	0.6088	0.8240	2.3102
-0.5500	0.6082	0.8200	2.3061
-0.5442	0.6080	0.8160	2.3009
-0.5379	0.6056	0.8100	2.2970
-0.5328	0.6048	0.8060	2.2930
-0.5277	0.6040	0.8020	2.2889
-0.5226	0.6031	0.7980	2.2848
-0.5157	0.6011	0.7920	2.2799
-0.5106	0.6002	0.7880	2.2758
-0.5056	0.5992	0.7840	2.2717
-0.5006	0.5982	0.7800	2.2676
-0.4957	0.5970	0.7760	2.2638
-0.4908	0.5959	0.7720	2.2597
-0.4839	0.5938	0.7660	2.2546
-0.4791	0.5925	0.7620	2.2507
-0.4754	0.5930	0.7600	2.2466
-0.4705	0.5918	0.7560	2.2425
-0.4656	0.5905	0.7520	2.2385
-0.4607	0.5893	0.7480	2.2343
-0.4554	0.5884	0.7440	2.2294
-0.4505	0.5871	0.7400	2.2253
-0.4457	0.5857	0.7360	2.2212
-0.4409	0.5843	0.7320	2.2172
-0.4362	0.5828	0.7280	2.2133
-0.4326	0.5830	0.7260	2.2092
-0.4273	0.5820	0.7220	2.2040
-0.4227	0.5804	0.7180	2.2002
-0.4192	0.5805	0.7160	2.1962
-0.4144	0.5790	0.7120	2.1921
-0.4097	0.5774	0.7080	2.1879
-0.4051	0.5758	0.7040	2.1839
-0.4011	0.5761	0.7020	2.1790
-0.3965	0.5745	0.6980	2.1749
-0.3930	0.5744	0.6960	2.1708
-0.3885	0.5726	0.6920	2.1669
-0.3851	0.5725	0.6900	2.1629
-0.3816	0.5725	0.6880	2.1588
-0.3771	0.5707	0.6840	2.1547
-0.3732	0.5708	0.6820	2.1498
-0.3687	0.5690	0.6780	2.1458
-0.3642	0.5671	0.6740	2.1416
-0.3608	0.5669	0.6720	2.1375
-0.3563	0.5650	0.6680	2.1335
-0.3531	0.5647	0.6660	2.1296
-0.3481	0.5631	0.6620	2.1245
-0.3447	0.5628	0.6600	2.1203
-0.3415	0.5624	0.6580	2.1165
-0.3372	0.5604	0.6540	2.1125
-0.3339	0.5600	0.6520	2.1084
-0.3305	0.5597	0.6500	2.1042
-0.3258	0.5578	0.6460	2.0993
-0.3235	0.5592	0.6460	2.0952
-0.3202	0.5587	0.6440	2.0912
-0.3169	0.5583	0.6420	2.0871
-0.3128	0.5560	0.6380	2.0832
-0.3086	0.5538	0.6340	2.0792
-0.3063	0.5551	0.6340	2.0751
-0.3017	0.5531	0.6300	2.0702
-0.2975	0.5508	0.6260	2.0661
-0.2953	0.5520	0.6260	2.0620
-0.2921	0.5514	0.6240	2.0579
-0.2889	0.5508	0.6220	2.0538
-0.2848	0.5485	0.6180	2.0497
-0.2818	0.5478	0.6160	2.0459
-0.2780	0.5475	0.6140	2.0407
-0.2749	0.5468	0.6120	2.0366
-0.2719	0.5460	0.6100	2.0328
-0.2688	0.5454	0.6080	2.0287
-0.2657	0.5446	0.6060	2.0247
-0.2626	0.5439	0.6040	2.0205
-0.2595	0.5432	0.6020	2.0164
-0.2564	0.5424	0.6000	2.0124
-0.2529	0.5419	0.5980	2.0074
-0.2499	0.5411	0.5960	2.0034
-0.2466	0.5404	0.5940	1.9990
-0.2436	0.5395	0.5920	1.9949
-0.2406	0.5387	0.5900	1.9908
-0.2376	0.5379	0.5880	1.9867
-0.2346	0.5370	0.5860	1.9827
-0.2311	0.5363	0.5840	1.9777
-0.2282	0.5354	0.5820	1.9737
-0.2252	0.5345	0.5800	1.9695
-0.2222	0.5336	0.5780	1.9654
-0.2193	0.5326	0.5760	1.9614
-0.2164	0.5317	0.5740	1.9573
-0.2134	0.5307	0.5720	1.9531
-0.2113	0.5316	0.5720	1.9491
-0.2091	0.5324	0.5720	1.9450
-0.2068	0.5333	0.5720	1.9407
-0.2027	0.5306	0.5680	1.9357
-0.1991	0.5277	0.5640	1.9317
-0.1963	0.5266	0.5620	1.9275
-0.1934	0.5255	0.5600	1.9234
-0.1913	0.5263	0.5600	1.9194
-0.1879	0.5254	0.5580	1.9142
-0.1851	0.5243	0.5560	1.9101
-0.1829	0.5251	0.5560	1.9060
-0.1801	0.5239	0.5540	1.9019
-0.1773	0.5227	0.5520	1.8978
-0.1752	0.5235	0.5520	1.8937
-0.1724	0.5223	0.5500	1.8897
-0.1697	0.5211	0.5480	1.8856
-0.1663	0.5200	0.5460	1.8804
-0.1642	0.5207	0.5460	1.8763
-0.1615	0.5195	0.5440	1.8722
-0.1588	0.5182	0.5420	1.8681
-0.1561	0.5170	0.5400	1.8640
-0.1540	0.5176	0.5400	1.8600
-0.1513	0.5163	0.5380	1.8558
-0.1491	0.5169	0.5380	1.8517
