x	y	r	phi
-0.7701	0.6284	0.9940	2.4571
-0.7615	0.6263	0.9860	2.4533
-0.7538	0.6262	0.9800	2.4484
-0.7468	0.6252	0.9740	2.4446
-0.7397	0.6244	0.9680	2.4405
-0.7312	0.6220	0.9600	2.4367
-0.7243	0.6209	0.9540	2.4329
-0.7174	0.6198	0.9480	2.4291
-0.7098	0.6193	0.9420	2.4242
-0.7029	0.6181	0.9360	2.4203
-0.6974	0.6183	0.9320	2.4162
-0.6905	0.6170	0.9260	2.4124
-0.6837	0.6155	0.9200	2.4086
-0.6768	0.6143	0.9140	2.4045
-0.6695	0.6134	0.9080	2.3999
-0.6640	0.6134	0.9040	2.3958
-0.6558	0.6105	0.8960	2.3920
-0.6506	0.6103	0.8920	2.3881
-0.6453	0.6100	0.8880	2.3843
-0.6385	0.6085	0.8820	2.3803
-0.6326	0.6088	0.8780	2.3754
-0.6260	0.6071	0.8720	2.3715
-0.6194	0.6053	0.8660	2.3677
-0.6128	0.6034	0.8600	2.3639
-0.6088	0.6045	0.8580	2.3597
-0.6038	0.6040	0.8540	2.3560
-0.5972	0.6020	0.8480	2.3522
-0.5915	0.6021	0.8440	2.3473
-0.5863	0.6015	0.8400	2.3434
-0.5811	0.6010	0.8360	2.3393
-0.5760	0.6004	0.8320	2.3355
-0.5696	0.5982	0.8260	2.3317
-0.5646	0.5974	0.8220	2.3279
-0.5575	0.5959	0.8160	2.3229
-0.5524	0.5952	0.8120	2.3189
-0.5487	0.5958	0.8100	2.3151
-0.5437	0.5950	0.8060	2.3112
-0.5388	0.5941	0.8020	2.3074
-0.5324	0.5918	0.7960	2.3034
-0.5287	0.5923	0.7940	2.2995
-0.5232	0.5919	0.7900	2.2946
-0.5183	0.5909	0.7860	2.2908
-0.5134	0.5899	0.7820	2.2870
-0.5096	0.5905	0.7800	2.2829
-0.5048	0.5893	0.7760	2.2791
-0.5000	0.5882	0.7720	2.2753
-0.4945	0.5876	0.7680	2.2703
-0.4897	0.5864	0.7640	2.2666
-0.4862	0.5868	0.7620	2.2627
-0.4825	0.5872	0.7600	2.2586
-0.4777	0.5860	0.7560	2.2548
-0.4755	0.5877	0.7560	2.2510
-0.4706	0.5866	0.7520	2.2469
-0.4629	0.5825	0.7440	2.2423
-0.4592	0.5828	0.7420	2.2382
-0.4582	0.5861	0.7440	2.2343
-0.4523	0.5831	0.7380	2.2305
-0.4451	0.5786	0.7300	2.2265
-0.4416	0.5787	0.7280	2.2226
-0.4394	0.5804	0.7280	2.2188
-0.4372	0.5821	0.7280	2.2150
-0.4324	0.5807	0.7240	2.2108
-0.4273	0.5795	0.7200	2.2062
-0.4214	0.5764	0.7140	2.2021
-0.4181	0.5763	0.7120	2.1984
-0.4147	0.5763	0.7100	2.1946
-0.4112	0.5764	0.7080	2.1904
-0.4076	0.5764	0.7060	2.1863
-0.4042	0.5764	0.7040	2.1823
-0.3989	0.5752	0.7000	2.1771
-0.3954	0.5752	0.6980	2.1730
-0.3919	0.5752	0.6960	2.1689
-0.3896	0.5768	0.6960	2.1648
-0.3850	0.5750	0.6920	2.1607
-0.3804	0.5733	0.6880	2.1566
-0.3770	0.5731	0.6860	2.1526
-0.3735	0.5730	0.6840	2.1484
-0.3711	0.5746	0.6840	2.1443
-0.3649	0.5714	0.6780	2.1391
-0.3615	0.5712	0.6760	2.1351
-0.3592	0.5727	0.6760	2.1310
-0.3547	0.5708	0.6720	2.1269
-0.3514	0.5705	0.6700	2.1228
-0.3480	0.5702	0.6680	2.1187
-0.3446	0.5699	0.6660	2.1146
-0.3396	0.5683	0.6620	2.1094
-0.3373	0.5696	0.6620	2.1054
-0.3339	0.5693	0.6600	2.1013
-0.3306	0.5689	0.6580	2.0971
-0.3273	0.5685	0.6560	2.0931
-0.3229	0.5664	0.6520	2.0890
-0.3206	0.5677	0.6520	2.0849
-0.3173	0.5673	0.6500	2.0808
-0.3125	0.5654	0.6460	2.0757
-0.3092	0.5649	0.6440	2.0715
-0.3068	0.5662	0.6440	2.0674
-0.3036	0.5657	0.6420	2.0634
-0.3003	0.5652	0.6400	2.0593
-0.2971	0.5646	0.6380	2.0552
-0.2939	0.5640	0.6360	2.0511
-0.2906	0.5635	0.6340	2.0470
-0.2883	0.5647	0.6340	2.0429
-0.2851	0.5640	0.6320	2.0389
-0.2813	0.5637	0.6300	2.0337
-0.2781	0.5631	0.6280	2.0296
-0.2749	0.5624	0.6260	2.0254
-0.2726	0.5635	0.6260	2.0214
-0.2694	0.5628	0.6240	2.0173
-0.2663	0.5621	0.6220	2.0132
-0.2631	0.5614	0.6200	2.0091
-0.2608	0.5625	0.6200	2.0050
-0.2568	0.5599	0.6160	2.0009
-0.2531	0.5594	0.6140	1.9957
-0.2508	0.5604	0.6140	1.9916
-0.2477	0.5596	0.6120	1.9876
-0.2446	0.5588	0.6100	1.9834
-0.2415	0.5580	0.6080	1.9793
-0.2393	0.5589	0.6080	1.9753
-0.2362	0.5581	0.6060	1.9712
-0.2331	0.5572	0.6040	1.9670
-0.2301	0.5563	0.6020	1.9630
-0.2271	0.5554	0.6000	1.9589
-0.2248	0.5563	0.6000	1.9548
-0.2211	0.5556	0.5980	1.9496
-0.2189	0.5565	0.5980	1.9456
-0.2166	0.5574	0.5980	1.9414
-0.2136	0.5564	0.5960	1.9373
-0.2113	0.5573	0.5960	1.9333
-0.2083	0.5563	0.5940	1.9292
-0.2054	0.5552	0.5920	1.9251
-0.2024	0.5542	0.5900	1.9210
-0.1995	0.5531	0.5880	1.9169
-0.1972	0.5540	0.5880	1.9128
-0.1950	0.5547	0.5880	1.9088
-0.1920	0.5536	0.5860	1.9046
-0.1885	0.5527	0.5840	1.8995
-0.1856	0.5516	0.5820	1.8953
-0.1834	0.5524	0.5820	1.8913
-0.1811	0.5531	0.5820	1.8872
-0.1782	0.5520	0.5800	1.8831
-0.1754	0.5508	0.5780	1.8790
-0.1731	0.5515	0.5780	1.8749
-0.1702	0.5503	0.5760	1.8708
-0.1674	0.5490	0.5740	1.8668
-0.1651	0.5497	0.5740	1.8626
-0.1629	0.5504	0.5740	1.8585
-0.1589	0.5474	0.5700	1.8533
-0.1556	0.5442	0.5660	1.8493
-0.1534	0.5448	0.5660	1.8452
-0.1511	0.5455	0.5660	1.8411
-0.1489	0.5461	0.5660	1.8370
-0.1467	0.5467	0.5660	1.8329
-0.1439	0.5453	0.5640	1.8288
-0.1417	0.5459	0.5640	1.8248
-0.1395	0.5465	0.5640	1.8206
-0.1372	0.5471	0.5640	1.8165
-0.1345	0.5457	0.5620	1.8125
-0.1318	0.5443	0.5600	1.8084
-0.1295	0.5448	0.5600	1.8042
-0.1263	0.5435	0.5580	1.7991
-0.1236	0.5421	0.5560	1.7950
-0.1214	0.5426	0.5560	1.7909
-0.1192	0.5431	0.5560	1.7868
-0.1166	0.5416	0.5540	1.7828
-0.1143	0.5421	0.5540	1.7787
-0.1117	0.5406	0.5520	1.7745
-0.1095	0.5410	0.5520	1.7705
-0.1074	0.5414	0.5520	1.7667
-0.1048	0.5399	0.5500	1.7625
-0.1026	0.5403	0.5500	1.7584
-0.1000	0.5388	0.5480	1.7544
-0.0978	0.5392	0.5480	1.7503
-0.0956	0.5396	0.5480	1.7461
-0.0934	0.5400	0.5480	1.7421
-0.0905	0.5385	0.5460	1.7372
-0.0882	0.5388	0.5460	1.7331
-0.0857	0.5372	0.5440	1.7290
-0.0835	0.5375	0.5440	1.7250
-0.0813	0.5379	0.5440	1.7208
-0.0788	0.5362	0.5420	1.7167
-0.0768	0.5365	0.5420	1.7129
-0.0746	0.5368	0.5420	1.7089
-0.0721	0.5352	0.5400	1.7047
-0.0699	0.5355	0.5400	1.7006
-0.0677	0.5357	0.5400	1.6966
-0.0655	0.5360	0.5400	1.6925
-0.0631	0.5343	0.5380	1.6883
-0.0609	0.5345	0.5380	1.6843
-0.0587	0.5348	0.5380	1.6802
-0.0565	0.5330	0.5360	1.6764
-0.0543	0.5332	0.5360	1.6723
-0.0521	0.5335	0.5360	1.6682
-0.0499	0.5337	0.5360	1.6641
-0.0470	0.5319	0.5340	1.6589
-0.0449	0.5321	0.5340	1.6551
-0.0428	0.5323	0.5340	1.6510
-0.0406	0.5325	0.5340	1.6469
-0.0383	0.5306	0.5320	1.6428
-0.0361	0.5308	0.5320	1.6388
-0.0339	0.5309	0.5320	1.6346
-0.0318	0.5311	0.5320	1.6305
-0.0296	0.5312	0.5320	1.6265
-0.0273	0.5293	0.5300	1.6224
-0.0253	0.5294	0.5300	1.6185
-0.0232	0.5295	0.5300	1.6145
-0.0210	0.5296	0.5300	1.6104
-0.0187	0.5277	0.5280	1.6063
-0.0166	0.5277	0.5280	1.6022
-0.0144	0.5278	0.5280	1.5981
-0.0122	0.5279	0.5280	1.5940
-0.0101	0.5279	0.5280	1.5900
-0.0081	0.5279	0.5280	1.5861
-0.0059	0.5280	0.5280	1.5820
-0.0037	0.5280	0.5280	1.5779
-0.0016	0.5260	0.5260	1.5739
0.0006	0.5260	0.5260	1.5697
0.0027	0.5260	0.5260	1.5656
0.0048	0.5260	0.5260	1.5616
0.0070	0.5260	0.5260	1.5575
0.0092	0.5259	0.5260	1.5533
0.0111	0.5259	0.5260	1.5496
0.0133	0.5238	0.5240	1.5455
0.0155	0.5258	0.5260	1.5414
0.0177	0.5277	0.5280	1.5373
0.0198	0.5256	0.5260	1.5332
0.0223	0.5215	0.5220	1.5280
0.0243	0.5214	0.5220	1.5242
0.0261	0.5233	0.5240	1.5209
0.0283	0.5232	0.5240	1.5168
0.0303	0.5231	0.5240	1.5130
0.0324	0.5230	0.5240	1.5090
0.0345	0.5229	0.5240	1.5048
0.0371	0.5207	0.5220	1.4997
0.0392	0.5205	0.5220	1.4955
0.0412	0.5204	0.5220	1.4918
0.0433	0.5202	0.5220	1.4877
0.0455	0.5200	0.5220	1.4836
0.0476	0.5198	0.5220	1.4795
0.0494	0.5217	0.5240	1.4765
0.0515	0.5215	0.5240	1.4724
0.0536	0.5213	0.5240	1.4683
0.0560	0.5230	0.5260	1.4642
0.0581	0.5228	0.5260	1.4602
0.0602	0.5225	0.5260	1.4560
0.0621	0.5203	0.5240	1.4519
0.0642	0.5160	0.5200	1.4470
0.0661	0.5138	0.5180	1.4429
0.0684	0.5155	0.5200	1.4389
0.0708	0.5172	0.5220	1.4348
0.0729	0.5169	0.5220	1.4306
0.0750	0.5166	0.5220	1.4266
0.0771	0.5163	0.5220	1.4225
0.0791	0.5160	0.5220	1.4186
0.0812	0.5156	0.5220	1.4146
0.0833	0.5153	0.5220	1.4105
0.0854	0.5150	0.5220	1.4064
0.0875	0.5146	0.5220	1.4023
0.0896	0.5142	0.5220	1.3982
0.0916	0.5139	0.5220	1.3944
0.0937	0.5135	0.5220	1.3903
0.0956	0.5132	0.5220	1.3865
0.0976	0.5128	0.5220	1.3827
0.0997	0.5124	0.5220	1.3786
0.1015	0.5141	0.5240	1.3759
0.1036	0.5137	0.5240	1.3718
