x	y	r	phi
-0.7556	0.6427	0.9920	2.4367
-0.7469	0.6406	0.9840	2.4326
-0.7392	0.6404	0.9780	2.4277
-0.7320	0.6395	0.9720	2.4236
-0.7234	0.6372	0.9640	2.4195
-0.7163	0.6361	0.9580	2.4154
-0.7077	0.6337	0.9500	2.4113
-0.7000	0.6333	0.9440	2.4061
-0.6930	0.6322	0.9380	2.4020
-0.6860	0.6309	0.9320	2.3980
-0.6790	0.6297	0.9260	2.3939
-0.6705	0.6270	0.9180	2.3898
-0.6653	0.6267	0.9140	2.3860
-0.6576	0.6261	0.9080	2.3807
-0.6508	0.6246	0.9020	2.3767
-0.6439	0.6231	0.8960	2.3726
-0.6370	0.6216	0.8900	2.3685
-0.6316	0.6213	0.8860	2.3644
-0.6248	0.6197	0.8800	2.3603
-0.6190	0.6199	0.8760	2.3554
-0.6122	0.6182	0.8700	2.3513
-0.6055	0.6164	0.8640	2.3473
-0.6001	0.6160	0.8600	2.3432
-0.5934	0.6141	0.8540	2.3390
-0.5882	0.6136	0.8500	2.3350
-0.5810	0.6122	0.8440	2.3300
-0.5744	0.6102	0.8380	2.3260
-0.5691	0.6096	0.8340	2.3219
-0.5639	0.6090	0.8300	2.3177
-0.5587	0.6083	0.8260	2.3137
-0.5535	0.6077	0.8220	2.3096
-0.5464	0.6061	0.8160	2.3044
-0.5412	0.6054	0.8120	2.3003
-0.5349	0.6029	0.8060	2.2966
-0.5298	0.6021	0.8020	2.2924
-0.5247	0.6012	0.7980	2.2883
-0.5197	0.6003	0.7940	2.2843
-0.5139	0.6000	0.7900	2.2791
-0.5089	0.5990	0.7860	2.2750
-0.5038	0.5981	0.7820	2.2709
-0.4988	0.5970	0.7780	2.2668
-0.4938	0.5960	0.7740	2.2627
-0.4890	0.5948	0.7700	2.2589
-0.4834	0.5942	0.7660	2.2537
-0.4784	0.5931	0.7620	2.2496
-0.4735	0.5919	0.7580	2.2456
-0.4686	0.5907	0.7540	2.2414
-0.4649	0.5911	0.7520	2.2373
-0.4601	0.5898	0.7480	2.2333
-0.4547	0.5889	0.7440	2.2283
-0.4511	0.5891	0.7420	2.2243
-0.4462	0.5878	0.7380	2.2201
-0.4414	0.5864	0.7340	2.2160
-0.4379	0.5866	0.7320	2.2120
-0.4331	0.5852	0.7280	2.2079
-0.4295	0.5854	0.7260	2.2038
-0.4242	0.5842	0.7220	2.1989
-0.4207	0.5843	0.7200	2.1948
-0.4171	0.5844	0.7180	2.1907
-0.4124	0.5828	0.7140	2.1866
-0.4078	0.5812	0.7100	2.1826
-0.4042	0.5813	0.7080	2.1784
-0.4007	0.5813	0.7060	2.1743
-0.3956	0.5799	0.7020	2.1694
-0.3910	0.5782	0.6980	2.1653
-0.3875	0.5781	0.6960	2.1613
-0.3840	0.5781	0.6940	2.1572
-0.3805	0.5780	0.6920	2.1530
-0.3760	0.5762	0.6880	2.1490
-0.3715	0.5743	0.6840	2.1449
-0.3674	0.5746	0.6820	2.1397
-0.3629	0.5727	0.6780	2.1356
-0.3595	0.5725	0.6760	2.1316
-0.3563	0.5721	0.6740	2.1277
-0.3529	0.5719	0.6720	2.1236
-0.3495	0.5716	0.6700	2.1196
-0.3461	0.5713	0.6680	2.1155
-0.3411	0.5697	0.6640	2.1103
-0.3387	0.5711	0.6640	2.1062
-0.3344	0.5690	0.6600	2.1020
-0.3311	0.5687	0.6580	2.0980
-0.3277	0.5683	0.6560	2.0939
-0.3245	0.5678	0.6540	2.0900
-0.3203	0.5656	0.6500	2.0860
-0.3154	0.5638	0.6460	2.0808
-0.3131	0.5651	0.6460	2.0767
-0.3098	0.5646	0.6440	2.0726
-0.3065	0.5641	0.6420	2.0686
-0.3033	0.5636	0.6400	2.0645
-0.3000	0.5631	0.6380	2.0603
-0.2969	0.5624	0.6360	2.0565
-0.2937	0.5619	0.6340	2.0525
-0.2890	0.5598	0.6300	2.0473
-0.2857	0.5592	0.6280	2.0432
-0.2827	0.5585	0.6260	2.0393
-0.2804	0.5597	0.6260	2.0353
-0.2772	0.5590	0.6240	2.0312
-0.2741	0.5584	0.6220	2.0271
-0.2709	0.5577	0.6200	2.0230
-0.2678	0.5570	0.6180	2.0189
-0.2648	0.5562	0.6160	2.0151
-0.2610	0.5558	0.6140	2.0099
-0.2587	0.5568	0.6140	2.0058
-0.2557	0.5560	0.6120	2.0017
-0.2527	0.5552	0.6100	1.9979
-0.2496	0.5544	0.6080	1.9938
-0.2465	0.5536	0.6060	1.9898
-0.2434	0.5528	0.6040	1.9856
-0.2404	0.5519	0.6020	1.9815
-0.2381	0.5529	0.6020	1.9775
-0.2352	0.5520	0.6000	1.9737
-0.2316	0.5513	0.5980	1.9685
-0.2286	0.5504	0.5960	1.9644
-0.2263	0.5514	0.5960	1.9602
-0.2235	0.5504	0.5940	1.9565
-0.2205	0.5494	0.5920	1.9524
-0.2174	0.5485	0.5900	1.9483
-0.2145	0.5475	0.5880	1.9442
-0.2122	0.5484	0.5880	1.9401
-0.2093	0.5474	0.5860	1.9360
-0.2059	0.5465	0.5840	1.9311
-0.2036	0.5473	0.5840	1.9270
-0.2007	0.5463	0.5820	1.9229
-0.1978	0.5452	0.5800	1.9188
-0.1950	0.5441	0.5780	1.9150
-0.1928	0.5449	0.5780	1.9110
-0.1899	0.5438	0.5760	1.9068
-0.1877	0.5446	0.5760	1.9027
-0.1849	0.5434	0.5740	1.8987
-0.1820	0.5423	0.5720	1.8946
-0.1787	0.5413	0.5700	1.8897
-0.1758	0.5401	0.5680	1.8855
-0.1736	0.5408	0.5680	1.8814
-0.1708	0.5396	0.5660	1.8774
-0.1682	0.5383	0.5640	1.8736
-0.1659	0.5390	0.5640	1.8694
-0.1631	0.5378	0.5620	1.8653
-0.1610	0.5385	0.5620	1.8613
-0.1582	0.5372	0.5600	1.8572
-0.1550	0.5360	0.5580	1.8523
-0.1528	0.5367	0.5580	1.8482
-0.1501	0.5354	0.5560	1.8441
-0.1479	0.5360	0.5560	1.8400
-0.1451	0.5346	0.5540	1.8359
-0.1430	0.5352	0.5540	1.8319
-0.1404	0.5338	0.5520	1.8280
-0.1377	0.5325	0.5500	1.8239
-0.1355	0.5330	0.5500	1.8198
-0.1334	0.5336	0.5500	1.8158
-0.1307	0.5322	0.5480	1.8116
-0.1285	0.5327	0.5480	1.8075
-0.1254	0.5314	0.5460	1.8026
-0.1233	0.5319	0.5460	1.7986
-0.1207	0.5304	0.5440	1.7945
-0.1185	0.5309	0.5440	1.7903
-0.1160	0.5294	0.5420	1.7865
-0.1139	0.5299	0.5420	1.7825
-0.1117	0.5304	0.5420	1.7784
