x	y	r	phi
-0.9300	0.0002	0.9300	3.1414
-0.9300	0.0040	0.9300	3.1373
-0.9300	0.0078	0.9300	3.1332
-0.9299	0.0116	0.9300	3.1291
-0.9299	0.0152	0.9300	3.1253
-0.9298	0.0190	0.9300	3.1212
-0.9277	0.0228	0.9280	3.1170
-0.9276	0.0265	0.9280	3.1130
-0.9275	0.0303	0.9280	3.1089
-0.9274	0.0342	0.9280	3.1048
-0.9272	0.0379	0.9280	3.1008
-0.9271	0.0417	0.9280	3.0966
-0.9269	0.0455	0.9280	3.0925
-0.9267	0.0493	0.9280	3.0885
-0.9245	0.0530	0.9260	3.0844
-0.9263	0.0569	0.9280	3.0802
-0.9260	0.0606	0.9280	3.0762
-0.9238	0.0643	0.9260	3.0721
-0.9235	0.0681	0.9260	3.0680
-0.9252	0.0720	0.9280	3.0639
-0.9249	0.0758	0.9280	3.0598
-0.9226	0.0794	0.9260	3.0557
-0.9223	0.0832	0.9260	3.0517
-0.9219	0.0870	0.9260	3.0475
-0.9215	0.0908	0.9260	3.0434
-0.9212	0.0945	0.9260	3.0394
-0.9208	0.0983	0.9260	3.0353
-0.9204	0.1021	0.9260	3.0311
-0.9199	0.1058	0.9260	3.0271
-0.9195	0.1096	0.9260	3.0230
-0.9190	0.1134	0.9260	3.0189
-0.9206	0.1173	0.9280	3.0148
-0.9201	0.1211	0.9280	3.0107
-0.9176	0.1246	0.9260	3.0066
-0.9171	0.1283	0.9260	3.0026
-0.9185	0.1324	0.9280	2.9985
-0.9180	0.1359	0.9280	2.9946
-0.9174	0.1396	0.9280	2.9906
-0.9169	0.1434	0.9280	2.9865
-0.9163	0.1472	0.9280	2.9823
-0.9157	0.1508	0.9280	2.9783
-0.9150	0.1546	0.9280	2.9742
-0.9144	0.1584	0.9280	2.9701
-0.9137	0.1621	0.9280	2.9660
-0.9131	0.1658	0.9280	2.9619
-0.9143	0.1700	0.9300	2.9578
-0.9136	0.1736	0.9300	2.9538
-0.9129	0.1774	0.9300	2.9497
-0.9122	0.1812	0.9300	2.9455
-0.9134	0.1852	0.9320	2.9415
-0.9126	0.1890	0.9320	2.9374
-0.9118	0.1928	0.9320	2.9333
-0.9111	0.1964	0.9320	2.9292
