x	y	r	phi
-0.7749	0.6225	0.9940	2.4648
-0.7677	0.6219	0.9880	2.4607
-0.7600	0.6219	0.9820	2.4558
-0.7514	0.6197	0.9740	2.4520
-0.7443	0.6190	0.9680	2.4478
-0.7373	0.6180	0.9620	2.4440
-0.7302	0.6170	0.9560	2.4400
-0.7248	0.6172	0.9520	2.4362
-0.7177	0.6163	0.9460	2.4320
-0.7101	0.6159	0.9400	2.4271
-0.7031	0.6149	0.9340	2.4230
-0.6963	0.6135	0.9280	2.4193
-0.6892	0.6124	0.9220	2.4152
-0.6839	0.6124	0.9180	2.4113
-0.6769	0.6112	0.9120	2.4072
-0.6695	0.6104	0.9060	2.4023
-0.6641	0.6104	0.9020	2.3983
-0.6588	0.6102	0.8980	2.3944
-0.6519	0.6088	0.8920	2.3903
-0.6452	0.6072	0.8860	2.3865
-0.6398	0.6071	0.8820	2.3825
-0.6339	0.6075	0.8780	2.3775
-0.6271	0.6059	0.8720	2.3735
-0.6220	0.6055	0.8680	2.3696
-0.6166	0.6052	0.8640	2.3655
-0.6113	0.6049	0.8600	2.3615
-0.6060	0.6046	0.8560	2.3573
-0.6008	0.6041	0.8520	2.3535
-0.5935	0.6029	0.8460	2.3483
-0.5882	0.6025	0.8420	2.3442
-0.5830	0.6020	0.8380	2.3402
-0.5777	0.6015	0.8340	2.3361
-0.5739	0.6024	0.8320	2.3319
-0.5689	0.6016	0.8280	2.3282
-0.5636	0.6011	0.8240	2.3241
-0.5584	0.6005	0.8200	2.3200
-0.5526	0.6004	0.8160	2.3148
-0.5461	0.5982	0.8100	2.3107
-0.5398	0.5958	0.8040	2.3069
-0.5347	0.5951	0.8000	2.3028
-0.5309	0.5958	0.7980	2.2987
-0.5272	0.5964	0.7960	2.2946
-0.5214	0.5961	0.7920	2.2895
-0.5177	0.5968	0.7900	2.2853
-0.5128	0.5957	0.7860	2.2815
-0.5077	0.5948	0.7820	2.2774
-0.5027	0.5938	0.7780	2.2734
-0.4977	0.5928	0.7740	2.2692
-0.4940	0.5933	0.7720	2.2651
-0.4884	0.5927	0.7680	2.2599
-0.4849	0.5930	0.7660	2.2562
-0.4812	0.5935	0.7640	2.2521
-0.4762	0.5923	0.7600	2.2480
-0.4713	0.5911	0.7560	2.2439
-0.4664	0.5899	0.7520	2.2398
-0.4627	0.5902	0.7500	2.2357
-0.4579	0.5889	0.7460	2.2317
-0.4537	0.5896	0.7440	2.2267
-0.4489	0.5883	0.7400	2.2226
-0.4453	0.5885	0.7380	2.2185
-0.4417	0.5888	0.7360	2.2144
-0.4369	0.5873	0.7320	2.2104
-0.4333	0.5875	0.7300	2.2062
-0.4297	0.5877	0.7280	2.2021
-0.4250	0.5862	0.7240	2.1981
-0.4209	0.5866	0.7220	2.1932
-0.4173	0.5867	0.7200	2.1891
-0.4138	0.5868	0.7180	2.1850
-0.4103	0.5868	0.7160	2.1809
-0.4056	0.5852	0.7120	2.1768
-0.4022	0.5851	0.7100	2.1730
-0.3975	0.5835	0.7060	2.1689
-0.3952	0.5851	0.7060	2.1648
-0.3899	0.5838	0.7020	2.1597
-0.3864	0.5837	0.7000	2.1555
-0.3829	0.5836	0.6980	2.1514
-0.3795	0.5834	0.6960	2.1476
-0.3761	0.5832	0.6940	2.1435
-0.3715	0.5814	0.6900	2.1394
-0.3681	0.5813	0.6880	2.1353
-0.3647	0.5810	0.6860	2.1313
-0.3612	0.5808	0.6840	2.1272
-0.3573	0.5809	0.6820	2.1223
-0.3539	0.5807	0.6800	2.1181
-0.3505	0.5804	0.6780	2.1141
-0.3481	0.5818	0.6780	2.1100
-0.3437	0.5798	0.6740	2.1059
-0.3403	0.5795	0.6720	2.1018
-0.3379	0.5808	0.6720	2.0977
-0.3345	0.5805	0.6700	2.0936
-0.3302	0.5784	0.6660	2.0896
-0.3263	0.5783	0.6640	2.0846
-0.3240	0.5796	0.6640	2.0806
-0.3197	0.5774	0.6600	2.0764
-0.3173	0.5787	0.6600	2.0723
-0.3131	0.5765	0.6560	2.0683
-0.3097	0.5760	0.6540	2.0642
-0.3066	0.5754	0.6520	2.0603
-0.3043	0.5767	0.6520	2.0563
-0.3010	0.5761	0.6500	2.0522
-0.2961	0.5741	0.6460	2.0470
-0.2929	0.5736	0.6440	2.0429
-0.2907	0.5747	0.6440	2.0390
-0.2883	0.5758	0.6440	2.0350
-0.2842	0.5734	0.6400	2.0309
-0.2818	0.5746	0.6400	2.0268
-0.2786	0.5739	0.6380	2.0227
-0.2754	0.5733	0.6360	2.0186
-0.2730	0.5744	0.6360	2.0145
-0.2699	0.5737	0.6340	2.0105
-0.2666	0.5730	0.6320	2.0064
-0.2630	0.5725	0.6300	2.0015
-0.2598	0.5717	0.6280	1.9973
-0.2567	0.5709	0.6260	1.9933
-0.2543	0.5720	0.6260	1.9892
-0.2512	0.5712	0.6240	1.9851
-0.2481	0.5704	0.6220	1.9810
-0.2451	0.5695	0.6200	1.9772
-0.2427	0.5705	0.6200	1.9731
-0.2396	0.5697	0.6180	1.9690
-0.2366	0.5688	0.6160	1.9649
-0.2342	0.5697	0.6160	1.9608
-0.2305	0.5691	0.6140	1.9556
-0.2274	0.5682	0.6120	1.9515
-0.2251	0.5691	0.6120	1.9475
-0.2220	0.5682	0.6100	1.9434
-0.2190	0.5672	0.6080	1.9392
-0.2167	0.5681	0.6080	1.9352
-0.2136	0.5671	0.6060	1.9311
-0.2106	0.5661	0.6040	1.9270
-0.2083	0.5669	0.6040	1.9229
-0.2053	0.5659	0.6020	1.9188
-0.2023	0.5649	0.6000	1.9147
-0.1989	0.5640	0.5980	1.9098
-0.1965	0.5648	0.5980	1.9057
-0.1936	0.5637	0.5960	1.9017
-0.1906	0.5626	0.5940	1.8975
-0.1883	0.5634	0.5940	1.8934
-0.1861	0.5641	0.5940	1.8894
-0.1831	0.5630	0.5920	1.8853
-0.1802	0.5618	0.5900	1.8811
-0.1779	0.5625	0.5900	1.8771
-0.1750	0.5614	0.5880	1.8730
-0.1727	0.5621	0.5880	1.8689
-0.1698	0.5608	0.5860	1.8648
-0.1675	0.5615	0.5860	1.8607
-0.1652	0.5622	0.5860	1.8566
-0.1619	0.5611	0.5840	1.8517
-0.1591	0.5598	0.5820	1.8477
-0.1568	0.5605	0.5820	1.8436
-0.1539	0.5592	0.5800	1.8394
-0.1517	0.5598	0.5800	1.8354
-0.1494	0.5604	0.5800	1.8313
-0.1466	0.5591	0.5780	1.8272
-0.1443	0.5597	0.5780	1.8231
