x	y	r	phi
-0.7489	0.6567	0.9960	2.4217
-0.7401	0.6545	0.9880	2.4176
-0.7293	0.6516	0.9780	2.4124
-0.7207	0.6492	0.9700	2.4083
-0.7123	0.6466	0.9620	2.4045
-0.7052	0.6455	0.9560	2.4004
-0.6967	0.6429	0.9480	2.3964
-0.6875	0.6410	0.9400	2.3912
-0.6792	0.6382	0.9320	2.3874
-0.6708	0.6355	0.9240	2.3832
-0.6624	0.6327	0.9160	2.3791
-0.6548	0.6320	0.9100	2.3739
-0.6479	0.6304	0.9040	2.3699
-0.6398	0.6273	0.8960	2.3661
-0.6329	0.6257	0.8900	2.3619
-0.6262	0.6240	0.8840	2.3579
-0.6173	0.6216	0.8760	2.3527
-0.6107	0.6196	0.8700	2.3489
-0.6053	0.6193	0.8660	2.3448
-0.5972	0.6160	0.8580	2.3407
-0.5906	0.6141	0.8520	2.3366
-0.5834	0.6127	0.8460	2.3317
-0.5768	0.6107	0.8400	2.3276
-0.5701	0.6087	0.8340	2.3235
-0.5635	0.6066	0.8280	2.3194
-0.5570	0.6045	0.8220	2.3154
-0.5514	0.6043	0.8180	2.3105
-0.5448	0.6021	0.8120	2.3063
-0.5383	0.5998	0.8060	2.3022
-0.5319	0.5975	0.8000	2.2982
-0.5268	0.5967	0.7960	2.2941
-0.5213	0.5963	0.7920	2.2892
-0.5149	0.5939	0.7860	2.2851
-0.5085	0.5915	0.7800	2.2809
-0.5035	0.5905	0.7760	2.2769
-0.4985	0.5895	0.7720	2.2728
-0.4931	0.5888	0.7680	2.2679
-0.4868	0.5862	0.7620	2.2638
-0.4819	0.5851	0.7580	2.2597
-0.4769	0.5840	0.7540	2.2556
-0.4720	0.5828	0.7500	2.2515
-0.4673	0.5815	0.7460	2.2477
-0.4618	0.5808	0.7420	2.2425
-0.4569	0.5795	0.7380	2.2385
-0.4508	0.5767	0.7320	2.2343
-0.4472	0.5770	0.7300	2.2302
-0.4426	0.5755	0.7260	2.2265
-0.4372	0.5746	0.7220	2.2212
-0.4325	0.5732	0.7180	2.2172
-0.4277	0.5717	0.7140	2.2131
-0.4231	0.5702	0.7100	2.2092
-0.4184	0.5686	0.7060	2.2052
-0.4149	0.5687	0.7040	2.2011
-0.4096	0.5676	0.7000	2.1959
-0.4051	0.5659	0.6960	2.1921
-0.4005	0.5644	0.6920	2.1879
-0.3959	0.5627	0.6880	2.1839
-0.3924	0.5627	0.6860	2.1798
-0.3874	0.5613	0.6820	2.1749
-0.3828	0.5596	0.6780	2.1708
-0.3794	0.5595	0.6760	2.1667
-0.3749	0.5577	0.6720	2.1626
-0.3715	0.5576	0.6700	2.1585
-0.3670	0.5557	0.6660	2.1545
-0.3621	0.5542	0.6620	2.1495
-0.3587	0.5540	0.6600	2.1455
-0.3543	0.5521	0.6560	2.1413
-0.3509	0.5519	0.6540	2.1372
-0.3466	0.5499	0.6500	2.1332
-0.3433	0.5496	0.6480	2.1291
-0.3395	0.5496	0.6460	2.1242
-0.3352	0.5476	0.6420	2.1201
-0.3319	0.5472	0.6400	2.1160
-0.3286	0.5469	0.6380	2.1119
-0.3245	0.5447	0.6340	2.1081
-0.3212	0.5443	0.6320	2.1040
-0.3174	0.5442	0.6300	2.0988
-0.3132	0.5420	0.6260	2.0947
-0.3100	0.5416	0.6240	2.0906
-0.3059	0.5393	0.6200	2.0868
-0.3028	0.5388	0.6180	2.0828
-0.3005	0.5400	0.6180	2.0786
-0.2973	0.5395	0.6160	2.0745
-0.2937	0.5392	0.6140	2.0696
-0.2896	0.5369	0.6100	2.0655
-0.2856	0.5345	0.6060	2.0615
-0.2824	0.5339	0.6040	2.0574
-0.2793	0.5333	0.6020	2.0532
-0.2762	0.5326	0.6000	2.0492
-0.2727	0.5322	0.5980	2.0442
-0.2696	0.5315	0.5960	2.0402
-0.2665	0.5309	0.5940	2.0361
-0.2636	0.5301	0.5920	2.0322
-0.2597	0.5276	0.5880	2.0282
-0.2566	0.5268	0.5860	2.0241
-0.2532	0.5263	0.5840	2.0192
-0.2510	0.5273	0.5840	2.0151
-0.2480	0.5265	0.5820	2.0110
-0.2442	0.5239	0.5780	2.0069
-0.2412	0.5231	0.5760	2.0028
-0.2383	0.5222	0.5740	1.9990
-0.2354	0.5213	0.5720	1.9949
-0.2320	0.5207	0.5700	1.9900
-0.2291	0.5198	0.5680	1.9859
-0.2261	0.5189	0.5660	1.9818
-0.2232	0.5180	0.5640	1.9777
-0.2211	0.5188	0.5640	1.9737
-0.2183	0.5178	0.5620	1.9698
-0.2154	0.5169	0.5600	1.9657
-0.2120	0.5162	0.5580	1.9605
-0.2093	0.5151	0.5560	1.9567
-0.2064	0.5141	0.5540	1.9527
-0.2036	0.5131	0.5520	1.9485
-0.2007	0.5121	0.5500	1.9444
-0.1981	0.5109	0.5480	1.9407
-0.1960	0.5118	0.5480	1.9366
-0.1926	0.5109	0.5460	1.9314
-0.1900	0.5097	0.5440	1.9275
-0.1872	0.5087	0.5420	1.9234
-0.1851	0.5094	0.5420	1.9194
-0.1824	0.5083	0.5400	1.9153
-0.1797	0.5071	0.5380	1.9114
-0.1770	0.5059	0.5360	1.9074
-0.1737	0.5050	0.5340	1.9021
-0.1712	0.5037	0.5320	1.8984
-0.1691	0.5044	0.5320	1.8943
-0.1664	0.5032	0.5300	1.8902
-0.1637	0.5020	0.5280	1.8861
-0.1611	0.5007	0.5260	1.8820
-0.1591	0.5013	0.5260	1.8782
-0.1565	0.5001	0.5240	1.8741
-0.1545	0.5007	0.5240	1.8700
-0.1514	0.4996	0.5220	1.8651
-0.1488	0.4983	0.5200	1.8610
-0.1462	0.4969	0.5180	1.8569
-0.1442	0.4975	0.5180	1.8529
-0.1417	0.4962	0.5160	1.8490
-0.1397	0.4967	0.5160	1.8449
-0.1376	0.4973	0.5160	1.8408
-0.1356	0.4979	0.5160	1.8368
-0.1316	0.4927	0.5100	1.8319
-0.1288	0.4904	0.5070	1.8277
-0.1268	0.4909	0.5070	1.8236
-0.1249	0.4914	0.5070	1.8198
-0.1227	0.4909	0.5060	1.8158
-0.1204	0.4904	0.5050	1.8116
-0.1182	0.4899	0.5040	1.8075
-0.1160	0.4894	0.5030	1.8035
-0.1139	0.4889	0.5020	1.7996
-0.1111	0.4885	0.5010	1.7945
-0.1088	0.4870	0.4990	1.7906
-0.1066	0.4865	0.4980	1.7865
-0.1044	0.4859	0.4970	1.7825
-0.1020	0.4844	0.4950	1.7784
-0.0998	0.4838	0.4940	1.7742
-0.0978	0.4832	0.4930	1.7705
-0.0958	0.4836	0.4930	1.7664
-0.0936	0.4830	0.4920	1.7623
-0.0911	0.4825	0.4910	1.7574
-0.0889	0.4819	0.4900	1.7532
-0.0868	0.4812	0.4890	1.7492
-0.0845	0.4796	0.4870	1.7451
-0.0824	0.4790	0.4860	1.7413
-0.0803	0.4783	0.4850	1.7372
-0.0784	0.4786	0.4850	1.7331
-0.0762	0.4780	0.4840	1.7290
-0.0743	0.4783	0.4840	1.7250
-0.0723	0.4776	0.4830	1.7211
-0.0697	0.4769	0.4820	1.7159
-0.0677	0.4762	0.4810	1.7121
-0.0656	0.4755	0.4800	1.7080
-0.0636	0.4748	0.4790	1.7040
-0.0615	0.4740	0.4780	1.6998
-0.0596	0.4743	0.4780	1.6957
-0.0576	0.4735	0.4770	1.6919
-0.0556	0.4727	0.4760	1.6879
-0.0536	0.4730	0.4760	1.6837
-0.0517	0.4732	0.4760	1.6796
-0.0496	0.4714	0.4740	1.6756
-0.0471	0.4696	0.4720	1.6707
-0.0449	0.4678	0.4700	1.6666
-0.0432	0.4680	0.4700	1.6627
-0.0411	0.4672	0.4690	1.6586
-0.0392	0.4664	0.4680	1.6546
-0.0372	0.4665	0.4680	1.6505
-0.0353	0.4667	0.4680	1.6463
-0.0335	0.4658	0.4670	1.6426
-0.0315	0.4649	0.4660	1.6385
-0.0296	0.4651	0.4660	1.6344
-0.0277	0.4642	0.4650	1.6303
-0.0257	0.4633	0.4640	1.6262
-0.0233	0.4604	0.4610	1.6213
-0.0213	0.4585	0.4590	1.6172
-0.0194	0.4586	0.4590	1.6131
-0.0177	0.4597	0.4600	1.6093
-0.0159	0.4607	0.4610	1.6052
-0.0139	0.4598	0.4600	1.6011
-0.0121	0.4588	0.4590	1.5971
-0.0102	0.4589	0.4590	1.5929
-0.0084	0.4579	0.4580	1.5891
-0.0065	0.4580	0.4580	1.5850
-0.0046	0.4570	0.4570	1.5810
-0.0028	0.4570	0.4570	1.5768
-0.0009	0.4560	0.4560	1.5727
0.0008	0.4560	0.4560	1.5690
0.0027	0.4560	0.4560	1.5649
0.0046	0.4560	0.4560	1.5607
0.0068	0.4549	0.4550	1.5558
0.0087	0.4539	0.4540	1.5517
0.0105	0.4539	0.4540	1.5477
0.0124	0.4538	0.4540	1.5436
0.0142	0.4528	0.4530	1.5394
0.0159	0.4527	0.4530	1.5357
0.0178	0.4527	0.4530	1.5316
0.0196	0.4516	0.4520	1.5275
0.0214	0.4515	0.4520	1.5234
0.0232	0.4504	0.4510	1.5193
0.0249	0.4503	0.4510	1.5155
0.0267	0.4492	0.4500	1.5114
0.0285	0.4491	0.4500	1.5073
0.0303	0.4480	0.4490	1.5032
0.0321	0.4468	0.4480	1.4991
0.0338	0.4467	0.4480	1.4953
0.0356	0.4466	0.4480	1.4912
0.0375	0.4464	0.4480	1.4871
0.0393	0.4463	0.4480	1.4831
0.0414	0.4451	0.4470	1.4781
0.0432	0.4449	0.4470	1.4741
0.0450	0.4447	0.4470	1.4699
0.0467	0.4435	0.4460	1.4658
0.0484	0.4434	0.4460	1.4621
0.0501	0.4422	0.4450	1.4580
0.0519	0.4420	0.4450	1.4538
0.0537	0.4417	0.4450	1.4498
0.0555	0.4415	0.4450	1.4457
0.0572	0.4413	0.4450	1.4418
0.0589	0.4401	0.4440	1.4377
0.0607	0.4398	0.4440	1.4337
