x	y	r	phi
-0.7854	0.6125	0.9960	2.4792
-0.7750	0.6095	0.9860	2.4752
-0.7642	0.6072	0.9760	2.4702
-0.7539	0.6040	0.9660	2.4662
-0.7436	0.6008	0.9560	2.4620
-0.7349	0.5988	0.9480	2.4579
-0.7241	0.5962	0.9380	2.4527
-0.7156	0.5940	0.9300	2.4487
-0.7054	0.5906	0.9200	2.4446
-0.6969	0.5883	0.9120	2.4405
-0.6879	0.5865	0.9040	2.4356
-0.6780	0.5828	0.8940	2.4316
-0.6695	0.5803	0.8860	2.4274
-0.6626	0.5791	0.8800	2.4233
-0.6521	0.5759	0.8700	2.4181
-0.6438	0.5732	0.8620	2.4141
-0.6355	0.5705	0.8540	2.4100
-0.6287	0.5691	0.8480	2.4059
-0.6198	0.5670	0.8400	2.4007
-0.6130	0.5655	0.8340	2.3966
-0.6049	0.5625	0.8260	2.3925
-0.5982	0.5609	0.8200	2.3884
-0.5896	0.5583	0.8120	2.3835
-0.5830	0.5566	0.8060	2.3794
-0.5750	0.5533	0.7980	2.3754
-0.5678	0.5521	0.7920	2.3702
-0.5612	0.5503	0.7860	2.3661
-0.5547	0.5484	0.7800	2.3619
-0.5482	0.5464	0.7740	2.3579
-0.5413	0.5448	0.7680	2.3529
-0.5349	0.5427	0.7620	2.3489
-0.5284	0.5406	0.7560	2.3448
-0.5220	0.5385	0.7500	2.3407
-0.5151	0.5369	0.7440	2.3355
-0.5102	0.5360	0.7400	2.3315
-0.5038	0.5338	0.7340	2.3273
-0.4975	0.5315	0.7280	2.3232
-0.4907	0.5296	0.7220	2.3180
-0.4858	0.5287	0.7180	2.3140
-0.4810	0.5277	0.7140	2.3099
-0.4748	0.5252	0.7080	2.3058
-0.4700	0.5242	0.7040	2.3017
-0.4634	0.5220	0.6980	2.2968
-0.4586	0.5209	0.6940	2.2927
-0.4525	0.5182	0.6880	2.2886
-0.4478	0.5171	0.6840	2.2845
-0.4425	0.5163	0.6800	2.2793
-0.4365	0.5136	0.6740	2.2753
-0.4318	0.5123	0.6700	2.2712
-0.4271	0.5110	0.6660	2.2670
-0.4219	0.5101	0.6620	2.2619
-0.4173	0.5087	0.6580	2.2578
-0.4127	0.5073	0.6540	2.2537
-0.4081	0.5059	0.6500	2.2496
-0.4031	0.5048	0.6460	2.2447
-0.3986	0.5033	0.6420	2.2406
-0.3941	0.5018	0.6380	2.2365
-0.3895	0.5002	0.6340	2.2324
-0.3845	0.4991	0.6300	2.2272
-0.3800	0.4975	0.6260	2.2231
-0.3756	0.4958	0.6220	2.2191
-0.3723	0.4957	0.6200	2.2150
-0.3679	0.4941	0.6160	2.2108
-0.3619	0.4910	0.6100	2.2060
-0.3588	0.4909	0.6080	2.2019
-0.3544	0.4891	0.6040	2.1978
-0.3512	0.4889	0.6020	2.1937
-0.3463	0.4875	0.5980	2.1885
-0.3420	0.4856	0.5940	2.1844
-0.3389	0.4854	0.5920	2.1804
-0.3346	0.4835	0.5880	2.1762
-0.3315	0.4832	0.5860	2.1721
-0.3268	0.4816	0.5820	2.1669
-0.3237	0.4813	0.5800	2.1629
-0.3195	0.4793	0.5760	2.1588
-0.3164	0.4789	0.5740	2.1547
-0.3119	0.4771	0.5700	2.1498
-0.3089	0.4767	0.5680	2.1458
-0.3058	0.4763	0.5660	2.1416
-0.3028	0.4758	0.5640	2.1375
-0.2987	0.4737	0.5600	2.1335
-0.2952	0.4735	0.5580	2.1283
-0.2922	0.4730	0.5560	2.1242
-0.2882	0.4708	0.5520	2.1201
-0.2852	0.4703	0.5500	2.1160
-0.2823	0.4697	0.5480	2.1119
-0.2778	0.4677	0.5440	2.1067
-0.2748	0.4671	0.5420	2.1026
-0.2719	0.4665	0.5400	2.0985
-0.2690	0.4659	0.5380	2.0945
-0.2661	0.4653	0.5360	2.0903
-0.2619	0.4631	0.5320	2.0854
-0.2590	0.4624	0.5300	2.0813
-0.2561	0.4617	0.5280	2.0773
-0.2523	0.4593	0.5240	2.0732
-0.2504	0.4603	0.5240	2.0691
-0.2471	0.4598	0.5220	2.0639
-0.2443	0.4590	0.5200	2.0598
-0.2415	0.4583	0.5180	2.0557
-0.2386	0.4575	0.5160	2.0516
-0.2359	0.4567	0.5140	2.0476
-0.2327	0.4561	0.5120	2.0426
-0.2300	0.4552	0.5100	2.0386
-0.2272	0.4544	0.5080	2.0344
-0.2244	0.4535	0.5060	2.0303
-0.2217	0.4526	0.5040	2.0263
-0.2190	0.4517	0.5020	2.0222
-0.2158	0.4510	0.5000	2.0170
-0.2131	0.4501	0.4980	2.0129
-0.2104	0.4492	0.4960	2.0088
-0.2077	0.4482	0.4940	2.0047
-0.2054	0.4482	0.4930	2.0006
-0.2024	0.4473	0.4910	1.9957
-0.2002	0.4473	0.4900	1.9916
-0.1975	0.4462	0.4880	1.9876
-0.1949	0.4452	0.4860	1.9834
-0.1923	0.4442	0.4840	1.9793
-0.1901	0.4440	0.4830	1.9753
-0.1870	0.4432	0.4810	1.9701
-0.1848	0.4430	0.4800	1.9660
-0.1822	0.4419	0.4780	1.9619
-0.1797	0.4408	0.4760	1.9578
-0.1775	0.4406	0.4750	1.9537
-0.1749	0.4395	0.4730	1.9496
-0.1724	0.4394	0.4720	1.9447
-0.1703	0.4391	0.4710	1.9407
-0.1681	0.4389	0.4700	1.9366
-0.1656	0.4377	0.4680	1.9324
-0.1631	0.4365	0.4660	1.9284
-0.1610	0.4362	0.4650	1.9243
-0.1588	0.4360	0.4640	1.9202
-0.1559	0.4349	0.4620	1.9150
-0.1538	0.4346	0.4610	1.9110
-0.1514	0.4333	0.4590	1.9068
-0.1492	0.4330	0.4580	1.9027
-0.1472	0.4327	0.4570	1.8987
-0.1444	0.4315	0.4550	1.8937
-0.1423	0.4311	0.4540	1.8897
-0.1402	0.4307	0.4530	1.8855
-0.1382	0.4304	0.4520	1.8814
-0.1358	0.4290	0.4500	1.8774
-0.1338	0.4286	0.4490	1.8733
