x	y	r	phi
-0.2310	0.0009	0.2310	3.1376
-0.2320	0.0017	0.2320	3.1343
-0.2330	0.0027	0.2330	3.1299
-0.2330	0.0037	0.2330	3.1256
-0.2340	0.0048	0.2340	3.1212
-0.2349	0.0056	0.2350	3.1176
-0.2359	0.0067	0.2360	3.1133
-0.2369	0.0075	0.2370	3.1098
-0.2378	0.0086	0.2380	3.1054
-0.2378	0.0096	0.2380	3.1010
-0.2388	0.0105	0.2390	3.0978
-0.2397	0.0116	0.2400	3.0934
-0.2397	0.0126	0.2400	3.0891
-0.2406	0.0137	0.2410	3.0846
-0.2426	0.0147	0.2430	3.0811
-0.2435	0.0155	0.2440	3.0778
-0.2444	0.0167	0.2450	3.0732
-0.2454	0.0176	0.2460	3.0699
-0.2463	0.0188	0.2470	3.0656
-0.2462	0.0198	0.2470	3.0612
-0.2471	0.0210	0.2480	3.0568
-0.2480	0.0220	0.2490	3.0533
-0.2489	0.0231	0.2500	3.0489
-0.2498	0.0241	0.2510	3.0456
-0.2507	0.0252	0.2520	3.0413
-0.2516	0.0264	0.2530	3.0369
-0.2525	0.0274	0.2540	3.0334
-0.2534	0.0286	0.2550	3.0290
-0.2543	0.0299	0.2560	3.0246
-0.2561	0.0310	0.2580	3.0211
-0.2570	0.0320	0.2590	3.0178
-0.2579	0.0332	0.2600	3.0135
-0.2587	0.0345	0.2610	3.0091
-0.2596	0.0355	0.2620	3.0055
-0.2604	0.0368	0.2630	3.0012
-0.2612	0.0381	0.2640	2.9968
-0.2621	0.0391	0.2650	2.9936
-0.2639	0.0405	0.2670	2.9892
-0.2647	0.0416	0.2680	2.9856
-0.2656	0.0429	0.2690	2.9813
-0.2663	0.0443	0.2700	2.9769
-0.2672	0.0454	0.2710	2.9733
-0.2689	0.0469	0.2730	2.9690
-0.2698	0.0479	0.2740	2.9658
-0.2705	0.0493	0.2750	2.9613
-0.2713	0.0506	0.2760	2.9570
-0.2731	0.0520	0.2780	2.9535
-0.2738	0.0534	0.2790	2.9491
-0.2747	0.0545	0.2800	2.9458
-0.2764	0.0560	0.2820	2.9415
-0.2772	0.0572	0.2830	2.9380
-0.2779	0.0587	0.2840	2.9335
-0.2796	0.0601	0.2860	2.9300
-0.2803	0.0615	0.2870	2.9257
-0.2810	0.0629	0.2880	2.9213
-0.2828	0.0643	0.2900	2.9180
-0.2835	0.0657	0.2910	2.9137
-0.2852	0.0672	0.2930	2.9102
-0.2859	0.0687	0.2940	2.9057
-0.2875	0.0704	0.2960	2.9014
