x	y	r	phi
-0.7816	0.6206	0.9980	2.4705
-0.7744	0.6200	0.9920	2.4664
-0.7658	0.6180	0.9840	2.4626
-0.7581	0.6179	0.9780	2.4577
-0.7511	0.6170	0.9720	2.4539
-0.7439	0.6163	0.9660	2.4498
-0.7369	0.6153	0.9600	2.4459
-0.7299	0.6144	0.9540	2.4419
-0.7229	0.6133	0.9480	2.4381
-0.7169	0.6142	0.9440	2.4332
-0.7098	0.6132	0.9380	2.4291
-0.7029	0.6120	0.9320	2.4252
-0.6960	0.6107	0.9260	2.4214
-0.6891	0.6096	0.9200	2.4174
-0.6823	0.6082	0.9140	2.4135
-0.6748	0.6075	0.9080	2.4086
-0.6694	0.6076	0.9040	2.4045
-0.6626	0.6061	0.8980	2.4007
-0.6559	0.6046	0.8920	2.3968
-0.6505	0.6045	0.8880	2.3928
-0.6452	0.6043	0.8840	2.3890
-0.6398	0.6042	0.8800	2.3849
-0.6325	0.6031	0.8740	2.3800
-0.6273	0.6028	0.8700	2.3761
-0.6220	0.6026	0.8660	2.3720
-0.6154	0.6007	0.8600	2.3683
-0.6103	0.6003	0.8560	2.3644
-0.6049	0.6000	0.8520	2.3603
-0.5998	0.5995	0.8480	2.3565
-0.5926	0.5981	0.8420	2.3516
-0.5874	0.5977	0.8380	2.3475
-0.5823	0.5970	0.8340	2.3437
-0.5773	0.5964	0.8300	2.3399
-0.5720	0.5959	0.8260	2.3358
-0.5656	0.5937	0.8200	2.3319
-0.5613	0.5950	0.8180	2.3270
-0.5561	0.5944	0.8140	2.3229
-0.5512	0.5936	0.8100	2.3192
-0.5460	0.5929	0.8060	2.3151
-0.5410	0.5920	0.8020	2.3112
-0.5361	0.5911	0.7980	2.3074
-0.5310	0.5903	0.7940	2.3034
-0.5267	0.5915	0.7920	2.2984
-0.5219	0.5904	0.7880	2.2946
-0.5168	0.5896	0.7840	2.2905
-0.5132	0.5900	0.7820	2.2867
-0.5083	0.5890	0.7780	2.2829
-0.5034	0.5880	0.7740	2.2788
-0.4985	0.5868	0.7700	2.2750
-0.4943	0.5877	0.7680	2.2701
-0.4894	0.5867	0.7640	2.2660
-0.4846	0.5855	0.7600	2.2621
-0.4810	0.5858	0.7580	2.2583
-0.4761	0.5846	0.7540	2.2543
-0.4726	0.5849	0.7520	2.2504
-0.4690	0.5853	0.7500	2.2463
-0.4642	0.5839	0.7460	2.2425
-0.4601	0.5846	0.7440	2.2376
