x	y	r	phi
-0.7687	0.6364	0.9980	2.4501
-0.7601	0.6343	0.9900	2.4462
-0.7509	0.6328	0.9820	2.4413
-0.7422	0.6307	0.9740	2.4372
-0.7352	0.6297	0.9680	2.4334
-0.7283	0.6285	0.9620	2.4296
-0.7212	0.6276	0.9560	2.4255
-0.7143	0.6264	0.9500	2.4217
-0.7052	0.6245	0.9420	2.4168
-0.6983	0.6232	0.9360	2.4130
-0.6913	0.6221	0.9300	2.4088
-0.6845	0.6207	0.9240	2.4051
-0.6775	0.6194	0.9180	2.4010
-0.6707	0.6179	0.9120	2.3971
-0.6633	0.6171	0.9060	2.3922
-0.6580	0.6169	0.9020	2.3884
-0.6511	0.6155	0.8960	2.3843
-0.6445	0.6138	0.8900	2.3805
-0.6378	0.6121	0.8840	2.3767
-0.6324	0.6120	0.8800	2.3726
-0.6265	0.6123	0.8760	2.3677
-0.6199	0.6104	0.8700	2.3639
-0.6131	0.6088	0.8640	2.3597
-0.6066	0.6068	0.8580	2.3560
-0.6028	0.6077	0.8560	2.3522
-0.5961	0.6059	0.8500	2.3480
-0.5890	0.6045	0.8440	2.3432
-0.5839	0.6039	0.8400	2.3393
-0.5788	0.6033	0.8360	2.3355
-0.5736	0.6027	0.8320	2.3315
-0.5671	0.6005	0.8260	2.3276
-0.5619	0.5999	0.8220	2.3235
-0.5563	0.5997	0.8180	2.3186
-0.5513	0.5989	0.8140	2.3148
-0.5463	0.5981	0.8100	2.3109
-0.5398	0.5958	0.8040	2.3069
-0.5349	0.5949	0.8000	2.3031
-0.5297	0.5941	0.7960	2.2990
-0.5243	0.5936	0.7920	2.2944
-0.5193	0.5927	0.7880	2.2902
-0.5144	0.5917	0.7840	2.2864
-0.5107	0.5922	0.7820	2.2824
-0.5058	0.5911	0.7780	2.2785
-0.5009	0.5900	0.7740	2.2747
-0.4959	0.5890	0.7700	2.2706
-0.4905	0.5884	0.7660	2.2657
-0.4857	0.5872	0.7620	2.2619
-0.4808	0.5860	0.7580	2.2578
-0.4772	0.5863	0.7560	2.2540
-0.4725	0.5850	0.7520	2.2502
-0.4688	0.5854	0.7500	2.2460
-0.4641	0.5840	0.7460	2.2423
-0.4586	0.5833	0.7420	2.2370
-0.4538	0.5820	0.7380	2.2330
-0.4501	0.5823	0.7360	2.2289
-0.4453	0.5810	0.7320	2.2248
-0.4404	0.5797	0.7280	2.2204
-0.4380	0.5815	0.7280	2.2163
-0.4332	0.5801	0.7240	2.2123
-0.4278	0.5791	0.7200	2.2071
-0.4231	0.5776	0.7160	2.2030
-0.4195	0.5777	0.7140	2.1989
-0.4160	0.5778	0.7120	2.1948
-0.4125	0.5779	0.7100	2.1907
-0.4076	0.5764	0.7060	2.1863
-0.4025	0.5751	0.7020	2.1814
-0.3989	0.5752	0.7000	2.1771
-0.3954	0.5752	0.6980	2.1730
-0.3908	0.5735	0.6940	2.1689
-0.3873	0.5735	0.6920	2.1648
-0.3838	0.5734	0.6900	2.1607
-0.3804	0.5733	0.6880	2.1566
-0.3768	0.5733	0.6860	2.1523
-0.3733	0.5731	0.6840	2.1481
-0.3693	0.5734	0.6820	2.1430
-0.3648	0.5715	0.6780	2.1388
-0.3603	0.5696	0.6740	2.1348
-0.3569	0.5694	0.6720	2.1307
-0.3535	0.5692	0.6700	2.1266
-0.3502	0.5689	0.6680	2.1226
-0.3451	0.5673	0.6640	2.1174
-0.3418	0.5670	0.6620	2.1133
-0.3383	0.5667	0.6600	2.1089
-0.3339	0.5647	0.6560	2.1048
-0.3306	0.5643	0.6540	2.1007
-0.3273	0.5639	0.6520	2.0967
-0.3240	0.5635	0.6500	2.0925
-0.3206	0.5631	0.6480	2.0884
-0.3167	0.5630	0.6460	2.0832
-0.3135	0.5625	0.6440	2.0792
-0.3100	0.5622	0.6420	2.0748
-0.3068	0.5617	0.6400	2.0707
