x	y	r	phi
-0.7464	0.6534	0.9920	2.4225
-0.7377	0.6512	0.9840	2.4184
-0.7300	0.6508	0.9780	2.4135
-0.7216	0.6482	0.9700	2.4097
-0.7115	0.6445	0.9600	2.4056
-0.7030	0.6420	0.9520	2.4015
-0.6961	0.6406	0.9460	2.3977
-0.6886	0.6399	0.9400	2.3928
-0.6816	0.6386	0.9340	2.3887
-0.6733	0.6357	0.9260	2.3849
-0.6649	0.6330	0.9180	2.3807
-0.6580	0.6315	0.9120	2.3767
-0.6520	0.6319	0.9080	2.3718
-0.6453	0.6302	0.9020	2.3680
-0.6384	0.6287	0.8960	2.3639
-0.6317	0.6269	0.8900	2.3600
-0.6250	0.6252	0.8840	2.3560
-0.6176	0.6240	0.8780	2.3510
-0.6109	0.6222	0.8720	2.3470
-0.6043	0.6203	0.8660	2.3432
-0.5976	0.6185	0.8600	2.3390
-0.5924	0.6179	0.8560	2.3352
-0.5872	0.6173	0.8520	2.3312
-0.5801	0.6158	0.8460	2.3263
-0.5734	0.6138	0.8400	2.3222
-0.5670	0.6116	0.8340	2.3183
-0.5617	0.6110	0.8300	2.3142
-0.5552	0.6088	0.8240	2.3102
-0.5500	0.6082	0.8200	2.3061
-0.5431	0.6064	0.8140	2.3012
-0.5379	0.6056	0.8100	2.2970
-0.5328	0.6048	0.8060	2.2930
-0.5277	0.6040	0.8020	2.2889
-0.5227	0.6030	0.7980	2.2851
-0.5176	0.6021	0.7940	2.2809
-0.5119	0.6017	0.7900	2.2758
-0.5058	0.5990	0.7840	2.2720
-0.5008	0.5980	0.7800	2.2679
-0.4957	0.5970	0.7760	2.2638
-0.4908	0.5959	0.7720	2.2597
-0.4853	0.5953	0.7680	2.2548
-0.4804	0.5941	0.7640	2.2507
-0.4742	0.5914	0.7580	2.2466
-0.4705	0.5918	0.7560	2.2425
-0.4658	0.5904	0.7520	2.2387
-0.4609	0.5892	0.7480	2.2346
-0.4541	0.5868	0.7420	2.2294
-0.4495	0.5854	0.7380	2.2256
-0.4458	0.5856	0.7360	2.2215
-0.4423	0.5858	0.7340	2.2175
-0.4374	0.5844	0.7300	2.2133
-0.4326	0.5830	0.7260	2.2092
-0.4274	0.5819	0.7220	2.2043
-0.4227	0.5804	0.7180	2.2002
-0.4192	0.5805	0.7160	2.1962
-0.4158	0.5805	0.7140	2.1923
-0.4110	0.5789	0.7100	2.1882
-0.4064	0.5773	0.7060	2.1842
-0.4029	0.5773	0.7040	2.1801
-0.3978	0.5760	0.7000	2.1752
-0.3931	0.5743	0.6960	2.1711
-0.3896	0.5743	0.6940	2.1669
-0.3851	0.5725	0.6900	2.1629
-0.3818	0.5723	0.6880	2.1591
-0.3772	0.5706	0.6840	2.1550
-0.3732	0.5708	0.6820	2.1498
-0.3699	0.5706	0.6800	2.1459
-0.3654	0.5687	0.6760	2.1419
-0.3620	0.5685	0.6740	2.1378
-0.3575	0.5666	0.6700	2.1337
-0.3542	0.5664	0.6680	2.1296
-0.3510	0.5660	0.6660	2.1258
-0.3470	0.5661	0.6640	2.1206
-0.3436	0.5658	0.6620	2.1165
-0.3394	0.5637	0.6580	2.1127
-0.3361	0.5634	0.6560	2.1086
-0.3317	0.5613	0.6520	2.1045
-0.3284	0.5610	0.6500	2.1004
-0.3251	0.5605	0.6480	2.0964
-0.3204	0.5587	0.6440	2.0915
-0.3171	0.5582	0.6420	2.0874
-0.3138	0.5578	0.6400	2.0832
-0.3097	0.5555	0.6360	2.0794
-0.3065	0.5550	0.6340	2.0754
-0.3033	0.5545	0.6320	2.0713
-0.3010	0.5557	0.6320	2.0671
-0.2973	0.5554	0.6300	2.0622
-0.2932	0.5531	0.6260	2.0582
-0.2890	0.5508	0.6220	2.0541
-0.2859	0.5502	0.6200	2.0500
-0.2828	0.5495	0.6180	2.0461
-0.2797	0.5488	0.6160	2.0421
-0.2761	0.5484	0.6140	2.0371
-0.2739	0.5495	0.6140	2.0331
-0.2707	0.5489	0.6120	2.0290
-0.2667	0.5464	0.6080	2.0249
-0.2636	0.5457	0.6060	2.0208
-0.2606	0.5449	0.6040	2.0170
-0.2575	0.5441	0.6020	2.0129
-0.2545	0.5433	0.6000	2.0088
-0.2523	0.5444	0.6000	2.0047
-0.2479	0.5420	0.5960	1.9998
-0.2449	0.5412	0.5940	1.9957
-0.2418	0.5404	0.5920	1.9916
-0.2396	0.5413	0.5920	1.9876
-0.2368	0.5404	0.5900	1.9837
-0.2337	0.5395	0.5880	1.9796
-0.2308	0.5386	0.5860	1.9756
-0.2273	0.5379	0.5840	1.9706
-0.2244	0.5370	0.5820	1.9666
-0.2222	0.5379	0.5820	1.9624
-0.2184	0.5351	0.5780	1.9583
-0.2155	0.5342	0.5760	1.9543
-0.2135	0.5350	0.5760	1.9505
-0.2105	0.5340	0.5740	1.9463
-0.2076	0.5330	0.5720	1.9423
-0.2043	0.5321	0.5700	1.9373
-0.2014	0.5311	0.5680	1.9333
-0.1985	0.5300	0.5660	1.9292
-0.1956	0.5290	0.5640	1.9251
-0.1935	0.5298	0.5640	1.9210
-0.1913	0.5306	0.5640	1.9169
-0.1885	0.5295	0.5620	1.9128
-0.1863	0.5302	0.5620	1.9088
-0.1835	0.5291	0.5600	1.9046
-0.1796	0.5262	0.5560	1.8997
-0.1762	0.5231	0.5520	1.8956
-0.1741	0.5238	0.5520	1.8916
-0.1719	0.5246	0.5520	1.8875
-0.1691	0.5234	0.5500	1.8833
-0.1664	0.5221	0.5480	1.8793
-0.1642	0.5228	0.5480	1.8752
-0.1609	0.5217	0.5460	1.8700
-0.1588	0.5224	0.5460	1.8659
-0.1561	0.5211	0.5440	1.8619
-0.1534	0.5198	0.5420	1.8577
-0.1507	0.5185	0.5400	1.8536
-0.1481	0.5172	0.5380	1.8496
-0.1459	0.5178	0.5380	1.8455
-0.1438	0.5184	0.5380	1.8414
-0.1417	0.5190	0.5380	1.8373
-0.1390	0.5177	0.5360	1.8332
-0.1359	0.5164	0.5340	1.8280
-0.1332	0.5150	0.5320	1.8239
-0.1311	0.5156	0.5320	1.8198
-0.1285	0.5142	0.5300	1.8158
-0.1259	0.5128	0.5280	1.8116
-0.1238	0.5133	0.5280	1.8075
-0.1213	0.5118	0.5260	1.8035
-0.1192	0.5123	0.5260	1.7994
-0.1166	0.5109	0.5240	1.7952
-0.1146	0.5113	0.5240	1.7912
-0.1115	0.5100	0.5220	1.7860
-0.1094	0.5104	0.5220	1.7819
-0.1069	0.5089	0.5200	1.7778
-0.1048	0.5093	0.5200	1.7738
-0.1023	0.5078	0.5180	1.7696
-0.1002	0.5082	0.5180	1.7655
-0.0978	0.5066	0.5160	1.7615
-0.0957	0.5070	0.5160	1.7574
-0.0933	0.5055	0.5140	1.7532
-0.0912	0.5058	0.5140	1.7492
-0.0884	0.5043	0.5120	1.7443
-0.0863	0.5047	0.5120	1.7402
-0.0839	0.5030	0.5100	1.7361
-0.0819	0.5034	0.5100	1.7321
-0.0798	0.5037	0.5100	1.7279
-0.0776	0.5031	0.5090	1.7238
-0.0754	0.5024	0.5080	1.7198
-0.0732	0.5017	0.5070	1.7157
-0.0710	0.5010	0.5060	1.7115
-0.0687	0.5003	0.5050	1.7072
-0.0665	0.4996	0.5040	1.7031
-0.0644	0.4999	0.5040	1.6990
-0.0623	0.4991	0.5030	1.6950
-0.0601	0.4984	0.5020	1.6908
-0.0581	0.4986	0.5020	1.6867
-0.0555	0.4979	0.5010	1.6818
-0.0534	0.4971	0.5000	1.6778
-0.0512	0.4964	0.4990	1.6737
-0.0492	0.4966	0.4990	1.6695
-0.0471	0.4958	0.4980	1.6655
-0.0451	0.4960	0.4980	1.6614
-0.0429	0.4951	0.4970	1.6573
-0.0408	0.4943	0.4960	1.6532
-0.0388	0.4945	0.4960	1.6491
-0.0367	0.4936	0.4950	1.6450
-0.0346	0.4928	0.4940	1.6410
-0.0326	0.4929	0.4940	1.6369
-0.0306	0.4931	0.4940	1.6327
-0.0286	0.4932	0.4940	1.6287
-0.0265	0.4923	0.4930	1.6246
-0.0243	0.4914	0.4920	1.6202
-0.0218	0.4895	0.4900	1.6153
-0.0197	0.4886	0.4890	1.6112
-0.0178	0.4887	0.4890	1.6071
-0.0157	0.4877	0.4880	1.6030
-0.0137	0.4878	0.4880	1.5989
-0.0117	0.4879	0.4880	1.5949
-0.0097	0.4869	0.4870	1.5907
-0.0077	0.4869	0.4870	1.5866
-0.0057	0.4870	0.4870	1.5826
-0.0037	0.4870	0.4870	1.5785
-0.0017	0.4870	0.4870	1.5743
0.0002	0.4870	0.4870	1.5703
0.0022	0.4860	0.4860	1.5662
0.0042	0.4850	0.4850	1.5621
0.0062	0.4840	0.4840	1.5580
0.0081	0.4829	0.4830	1.5539
0.0106	0.4819	0.4820	1.5487
0.0126	0.4818	0.4820	1.5446
0.0146	0.4818	0.4820	1.5406
0.0165	0.4817	0.4820	1.5365
0.0185	0.4816	0.4820	1.5324
0.0205	0.4816	0.4820	1.5283
0.0224	0.4805	0.4810	1.5242
0.0244	0.4804	0.4810	1.5201
0.0263	0.4793	0.4800	1.5161
0.0282	0.4792	0.4800	1.5119
0.0301	0.4791	0.4800	1.5081
0.0319	0.4779	0.4790	1.5041
0.0338	0.4778	0.4790	1.5002
0.0357	0.4777	0.4790	1.4961
0.0376	0.4775	0.4790	1.4923
0.0394	0.4764	0.4780	1.4882
0.0412	0.4762	0.4780	1.4844
0.0432	0.4760	0.4780	1.4803
0.0450	0.4759	0.4780	1.4765
0.0469	0.4757	0.4780	1.4724
0.0487	0.4745	0.4770	1.4686
0.0506	0.4743	0.4770	1.4645
0.0524	0.4741	0.4770	1.4606
0.0543	0.4739	0.4770	1.4566
0.0562	0.4737	0.4770	1.4528
0.0582	0.4744	0.4780	1.4487
0.0599	0.4732	0.4770	1.4448
0.0618	0.4730	0.4770	1.4408
0.0638	0.4737	0.4780	1.4370
0.0656	0.4725	0.4770	1.4328
0.0673	0.4712	0.4760	1.4290
0.0689	0.4690	0.4740	1.4250
0.0705	0.4677	0.4730	1.4211
0.0725	0.4674	0.4730	1.4170
0.0742	0.4671	0.4730	1.4132
0.0765	0.4658	0.4720	1.4080
0.0782	0.4655	0.4720	1.4043
0.0802	0.4651	0.4720	1.4001
0.0819	0.4669	0.4740	1.3972
0.0835	0.4656	0.4730	1.3933
0.0856	0.4642	0.4720	1.3884
0.0875	0.4638	0.4720	1.3843
0.0893	0.4635	0.4720	1.3805
0.0912	0.4631	0.4720	1.3764
0.0923	0.4598	0.4690	1.3726
0.0940	0.4585	0.4680	1.3685
0.0960	0.4591	0.4690	1.3647
0.0983	0.4606	0.4710	1.3605
0.1002	0.4612	0.4720	1.3568
0.1021	0.4608	0.4720	1.3527
0.1037	0.4594	0.4710	1.3488
0.1056	0.4590	0.4710	1.3447
0.1075	0.4596	0.4720	1.3410
0.1094	0.4591	0.4720	1.3369
0.1112	0.4587	0.4720	1.3330
0.1128	0.4594	0.4730	1.3301
0.1148	0.4578	0.4720	1.3252
0.1167	0.4574	0.4720	1.3210
0.1184	0.4569	0.4720	1.3172
0.1203	0.4564	0.4720	1.3131
0.1219	0.4570	0.4730	1.3101
0.1237	0.4565	0.4730	1.3063
0.1256	0.4550	0.4720	1.3014
0.1275	0.4545	0.4720	1.2974
0.1291	0.4550	0.4730	1.2943
0.1309	0.4545	0.4730	1.2905
0.1327	0.4540	0.4730	1.2864
0.1344	0.4535	0.4730	1.2826
0.1363	0.4529	0.4730	1.2785
0.1380	0.4524	0.4730	1.2746
0.1400	0.4508	0.4720	1.2698
0.1416	0.4513	0.4730	1.2668
0.1435	0.4507	0.4730	1.2627
0.1455	0.4511	0.4740	1.2588
0.1476	0.4515	0.4750	1.2548
0.1493	0.4509	0.4750	1.2510
0.1512	0.4503	0.4750	1.2468
0.1529	0.4497	0.4750	1.2430
0.1547	0.4491	0.4750	1.2390
0.1565	0.4485	0.4750	1.2351
0.1583	0.4478	0.4750	1.2310
0.1600	0.4472	0.4750	1.2272
0.1622	0.4475	0.4760	1.2232
0.1639	0.4469	0.4760	1.2193
0.1654	0.4453	0.4750	1.2152
0.1674	0.4456	0.4760	1.2115
0.1692	0.4449	0.4760	1.2073
0.1713	0.4452	0.4770	1.2035
0.1731	0.4445	0.4770	1.1994
0.1749	0.4438	0.4770	1.1954
0.1766	0.4431	0.4770	1.1915
0.1784	0.4424	0.4770	1.1874
0.1805	0.4426	0.4780	1.1836
0.1827	0.4428	0.4790	1.1795
0.1844	0.4421	0.4790	1.1757
0.1862	0.4413	0.4790	1.1716
0.1879	0.4406	0.4790	1.1677
0.1900	0.4408	0.4800	1.1637
0.1917	0.4400	0.4800	1.1599
0.1935	0.4392	0.4800	1.1558
0.1952	0.4385	0.4800	1.1519
0.1974	0.4386	0.4810	1.1479
0.1991	0.4379	0.4810	1.1441
0.2009	0.4370	0.4810	1.1399
0.2021	0.4354	0.4800	1.1361
0.2043	0.4354	0.4810	1.1321
0.2065	0.4355	0.4820	1.1280
0.2083	0.4358	0.4830	1.1250
0.2104	0.4359	0.4840	1.1211
0.2130	0.4368	0.4860	1.1170
0.2157	0.4377	0.4880	1.1130
0.2174	0.4369	0.4880	1.1092
0.2183	0.4342	0.4860	1.1050
0.2187	0.4307	0.4830	1.1010
0.2203	0.4298	0.4830	1.0972
0.2230	0.4307	0.4850	1.0931
0.2257	0.4315	0.4870	1.0889
0.2287	0.4334	0.4900	1.0852
0.2310	0.4333	0.4910	1.0811
0.2323	0.4315	0.4900	1.0770
0.2334	0.4297	0.4890	1.0731
0.2357	0.4296	0.4900	1.0691
0.2379	0.4295	0.4910	1.0650
0.2396	0.4286	0.4910	1.0611
0.2413	0.4276	0.4910	1.0571
0.2431	0.4278	0.4920	1.0540
0.2448	0.4268	0.4920	1.0500
0.2469	0.4267	0.4930	1.0462
0.2492	0.4265	0.4940	1.0421
0.2515	0.4264	0.4950	1.0379
0.2531	0.4254	0.4950	1.0342
0.2553	0.4252	0.4960	1.0301
0.2576	0.4250	0.4970	1.0259
0.2592	0.4240	0.4970	1.0221
0.2614	0.4238	0.4980	1.0181
0.2637	0.4236	0.4990	1.0140
0.2653	0.4226	0.4990	1.0101
