x	y	r	phi
-0.4160	0.0011	0.4160	3.1389
-0.4170	0.0025	0.4170	3.1356
-0.4170	0.0042	0.4170	3.1315
-0.4170	0.0059	0.4170	3.1275
-0.4179	0.0076	0.4180	3.1234
-0.4179	0.0093	0.4180	3.1193
-0.4189	0.0110	0.4190	3.1152
-0.4198	0.0128	0.4200	3.1111
-0.4197	0.0145	0.4200	3.1070
-0.4207	0.0163	0.4210	3.1030
-0.4206	0.0181	0.4210	3.0985
-0.4205	0.0199	0.4210	3.0944
-0.4214	0.0216	0.4220	3.0904
-0.4214	0.0233	0.4220	3.0863
-0.4223	0.0251	0.4230	3.0822
-0.4232	0.0266	0.4240	3.0789
-0.4241	0.0283	0.4250	3.0749
-0.4239	0.0301	0.4250	3.0707
-0.4248	0.0319	0.4260	3.0666
-0.4247	0.0336	0.4260	3.0626
-0.4245	0.0354	0.4260	3.0585
-0.4254	0.0372	0.4270	3.0543
-0.4262	0.0390	0.4280	3.0503
-0.4270	0.0410	0.4290	3.0459
-0.4269	0.0427	0.4290	3.0418
-0.4277	0.0446	0.4300	3.0378
-0.4285	0.0464	0.4310	3.0336
-0.4293	0.0478	0.4320	3.0307
-0.4291	0.0496	0.4320	3.0265
-0.4299	0.0516	0.4330	3.0222
-0.4307	0.0535	0.4340	3.0181
-0.4305	0.0552	0.4340	3.0140
-0.4312	0.0571	0.4350	3.0100
-0.4320	0.0590	0.4360	3.0058
-0.4327	0.0609	0.4370	3.0017
-0.4325	0.0627	0.4370	2.9977
-0.4332	0.0646	0.4380	2.9936
-0.4339	0.0667	0.4390	2.9892
-0.4336	0.0684	0.4390	2.9851
-0.4344	0.0699	0.4400	2.9821
-0.4361	0.0720	0.4420	2.9780
-0.4358	0.0738	0.4420	2.9739
-0.4365	0.0758	0.4430	2.9696
-0.4371	0.0778	0.4440	2.9655
-0.4378	0.0798	0.4450	2.9613
-0.4384	0.0817	0.4460	2.9573
-0.4381	0.0835	0.4460	2.9532
-0.4387	0.0856	0.4470	2.9488
-0.4394	0.0871	0.4480	2.9458
-0.4401	0.0891	0.4490	2.9418
-0.4406	0.0913	0.4500	2.9374
-0.4422	0.0935	0.4520	2.9333
-0.4418	0.0953	0.4520	2.9292
-0.4424	0.0973	0.4530	2.9251
-0.4430	0.0993	0.4540	2.9210
-0.4435	0.1015	0.4550	2.9167
-0.4442	0.1030	0.4560	2.9137
-0.4447	0.1052	0.4570	2.9093
-0.4453	0.1073	0.4580	2.9052
-0.4458	0.1093	0.4590	2.9011
-0.4463	0.1114	0.4600	2.8970
-0.4468	0.1135	0.4610	2.8929
-0.4473	0.1156	0.4620	2.8886
-0.4478	0.1177	0.4630	2.8845
-0.4484	0.1193	0.4640	2.8815
-0.4488	0.1216	0.4650	2.8771
-0.4493	0.1236	0.4660	2.8731
-0.4507	0.1260	0.4680	2.8689
-0.4511	0.1282	0.4690	2.8648
-0.4516	0.1303	0.4700	2.8608
-0.4529	0.1328	0.4720	2.8564
-0.4535	0.1344	0.4730	2.8534
-0.4539	0.1366	0.4740	2.8493
-0.4543	0.1388	0.4750	2.8450
-0.4556	0.1413	0.4770	2.8408
-0.4560	0.1435	0.4780	2.8367
-0.4563	0.1456	0.4790	2.8327
-0.4567	0.1478	0.4800	2.8286
-0.4570	0.1501	0.4810	2.8243
-0.4573	0.1523	0.4820	2.8201
-0.4587	0.1544	0.4840	2.8169
-0.4590	0.1566	0.4850	2.8127
-0.4593	0.1588	0.4860	2.8086
-0.4596	0.1610	0.4870	2.8046
-0.4599	0.1633	0.4880	2.8005
-0.4611	0.1659	0.4900	2.7962
-0.4613	0.1682	0.4910	2.7920
-0.4617	0.1699	0.4920	2.7891
-0.4619	0.1723	0.4930	2.7847
-0.4621	0.1745	0.4940	2.7805
-0.4633	0.1771	0.4960	2.7765
-0.4635	0.1794	0.4970	2.7724
-0.4637	0.1816	0.4980	2.7683
-0.4638	0.1840	0.4990	2.7639
-0.4640	0.1863	0.5000	2.7598
-0.4653	0.1884	0.5020	2.7569
-0.4654	0.1908	0.5030	2.7524
-0.4665	0.1935	0.5050	2.7484
-0.4675	0.1962	0.5070	2.7443
-0.4685	0.1989	0.5090	2.7402
-0.4686	0.2013	0.5100	2.7359
-0.4696	0.2040	0.5120	2.7317
-0.4688	0.2059	0.5120	2.7277
-0.4699	0.2083	0.5140	2.7243
-0.4709	0.2110	0.5160	2.7203
-0.4718	0.2138	0.5180	2.7162
-0.4728	0.2165	0.5200	2.7121
-0.4737	0.2193	0.5220	2.7081
-0.4748	0.2217	0.5240	2.7048
-0.4739	0.2236	0.5240	2.7007
-0.4748	0.2264	0.5260	2.6965
-0.4756	0.2294	0.5280	2.6922
-0.4764	0.2322	0.5300	2.6881
-0.4773	0.2350	0.5320	2.6841
-0.4781	0.2378	0.5340	2.6800
-0.4791	0.2403	0.5360	2.6767
-0.4781	0.2423	0.5360	2.6726
-0.4789	0.2452	0.5380	2.6685
-0.4797	0.2480	0.5400	2.6644
-0.4804	0.2510	0.5420	2.6600
-0.4811	0.2539	0.5440	2.6560
-0.4818	0.2568	0.5460	2.6519
-0.4827	0.2593	0.5480	2.6486
-0.4834	0.2623	0.5500	2.6445
-0.4841	0.2652	0.5520	2.6404
-0.4848	0.2682	0.5540	2.6363
-0.4871	0.2722	0.5580	2.6319
-0.4880	0.2747	0.5600	2.6290
-0.4869	0.2767	0.5600	2.6248
-0.4874	0.2798	0.5620	2.6205
-0.4880	0.2828	0.5640	2.6164
-0.4903	0.2868	0.5680	2.6123
-0.4908	0.2898	0.5700	2.6082
-0.4916	0.2924	0.5720	2.6050
-0.4921	0.2955	0.5740	2.6009
-0.4926	0.2985	0.5760	2.5967
-0.4931	0.3016	0.5780	2.5927
-0.4935	0.3048	0.5800	2.5883
-0.4956	0.3089	0.5840	2.5842
-0.4964	0.3115	0.5860	2.5812
-0.4968	0.3146	0.5880	2.5771
-0.4990	0.3186	0.5920	2.5733
-0.4993	0.3217	0.5940	2.5692
-0.4997	0.3249	0.5960	2.5651
-0.5001	0.3278	0.5980	2.5614
-0.5025	0.3316	0.6020	2.5583
-0.5028	0.3347	0.6040	2.5543
-0.5032	0.3377	0.6060	2.5504
-0.5051	0.3421	0.6100	2.5463
-0.5053	0.3453	0.6120	2.5422
-0.5057	0.3483	0.6140	2.5385
-0.5079	0.3521	0.6180	2.5354
-0.5081	0.3553	0.6200	2.5314
-0.5083	0.3585	0.6220	2.5272
-0.5101	0.3628	0.6260	2.5234
-0.5103	0.3661	0.6280	2.5193
-0.5124	0.3699	0.6320	2.5163
-0.5125	0.3732	0.6340	2.5123
-0.5143	0.3775	0.6380	2.5084
-0.5160	0.3820	0.6420	2.5043
-0.5160	0.3853	0.6440	2.5002
-0.5181	0.3892	0.6480	2.4972
-0.5198	0.3936	0.6520	2.4934
