x	y	r	phi
-0.5460	0.0012	0.5460	3.1395
-0.5460	0.0034	0.5460	3.1354
-0.5460	0.0057	0.5460	3.1312
-0.5459	0.0077	0.5460	3.1275
-0.5459	0.0099	0.5460	3.1234
-0.5439	0.0122	0.5440	3.1193
-0.5438	0.0143	0.5440	3.1152
-0.5458	0.0165	0.5460	3.1114
-0.5457	0.0187	0.5460	3.1073
-0.5456	0.0210	0.5460	3.1031
-0.5435	0.0229	0.5440	3.0994
-0.5434	0.0250	0.5440	3.0956
-0.5433	0.0273	0.5440	3.0915
-0.5432	0.0293	0.5440	3.0876
-0.5431	0.0315	0.5440	3.0836
-0.5450	0.0337	0.5460	3.0798
-0.5428	0.0357	0.5440	3.0759
-0.5427	0.0379	0.5440	3.0718
-0.5405	0.0399	0.5420	3.0680
-0.5424	0.0420	0.5440	3.0642
-0.5442	0.0444	0.5460	3.0601
-0.5420	0.0464	0.5440	3.0563
-0.5418	0.0485	0.5440	3.0522
-0.5416	0.0506	0.5440	3.0484
-0.5434	0.0529	0.5460	3.0446
-0.5412	0.0549	0.5440	3.0404
-0.5410	0.0570	0.5440	3.0366
-0.5408	0.0590	0.5440	3.0329
-0.5405	0.0613	0.5440	3.0287
-0.5403	0.0633	0.5440	3.0249
-0.5400	0.0656	0.5440	3.0208
-0.5398	0.0676	0.5440	3.0171
-0.5415	0.0699	0.5460	3.0132
-0.5412	0.0721	0.5460	3.0091
-0.5409	0.0742	0.5460	3.0053
-0.5406	0.0763	0.5460	3.0014
-0.5403	0.0785	0.5460	2.9974
-0.5400	0.0805	0.5460	2.9936
-0.5397	0.0828	0.5460	2.9894
-0.5394	0.0848	0.5460	2.9856
-0.5390	0.0868	0.5460	2.9819
-0.5387	0.0891	0.5460	2.9777
-0.5404	0.0908	0.5480	2.9751
-0.5400	0.0931	0.5480	2.9709
-0.5376	0.0954	0.5460	2.9660
-0.5393	0.0974	0.5480	2.9630
-0.5389	0.0994	0.5480	2.9592
-0.5385	0.1014	0.5480	2.9554
-0.5381	0.1037	0.5480	2.9513
-0.5377	0.1057	0.5480	2.9474
-0.5373	0.1078	0.5480	2.9436
-0.5369	0.1099	0.5480	2.9396
-0.5384	0.1124	0.5500	2.9358
-0.5379	0.1146	0.5500	2.9316
-0.5375	0.1167	0.5500	2.9278
-0.5370	0.1187	0.5500	2.9241
-0.5365	0.1209	0.5500	2.9199
