x	y	r	phi
-0.2412	0.4437	0.5050	2.0688
-0.2393	0.4447	0.5050	2.0645
-0.2372	0.4458	0.5050	2.0598
-0.2353	0.4468	0.5050	2.0554
-0.2328	0.4470	0.5040	2.0508
-0.2312	0.4489	0.5050	2.0464
-0.2298	0.4508	0.5060	2.0421
-0.2272	0.4510	0.5050	2.0374
-0.2248	0.4511	0.5040	2.0331
-0.2231	0.4530	0.5050	2.0284
-0.2212	0.4540	0.5050	2.0241
-0.2186	0.4541	0.5040	2.0195
-0.2166	0.4551	0.5040	2.0151
-0.2142	0.4551	0.5030	2.0108
-0.2121	0.4561	0.5030	2.0061
-0.2105	0.4579	0.5040	2.0017
-0.2088	0.4598	0.5050	1.9971
-0.2068	0.4607	0.5050	1.9927
-0.2046	0.4617	0.5050	1.9880
-0.2027	0.4626	0.5050	1.9837
-0.2001	0.4626	0.5040	1.9791
-0.1985	0.4644	0.5050	1.9747
-0.1961	0.4643	0.5040	1.9704
-0.1939	0.4652	0.5040	1.9657
-0.1927	0.4679	0.5060	1.9614
-0.1901	0.4679	0.5050	1.9567
-0.1881	0.4687	0.5050	1.9524
-0.1859	0.4695	0.5050	1.9478
-0.1842	0.4713	0.5060	1.9434
-0.1821	0.4721	0.5060	1.9390
-0.1796	0.4720	0.5050	1.9343
-0.1775	0.4728	0.5050	1.9300
-0.1757	0.4745	0.5060	1.9253
-0.1736	0.4753	0.5060	1.9210
-0.1717	0.4770	0.5070	1.9163
-0.1697	0.4778	0.5070	1.9120
-0.1671	0.4776	0.5060	1.9074
-0.1653	0.4793	0.5070	1.9030
-0.1633	0.4800	0.5070	1.8987
-0.1610	0.4808	0.5070	1.8940
-0.1589	0.4814	0.5070	1.8897
-0.1567	0.4822	0.5070	1.8850
-0.1549	0.4838	0.5080	1.8807
-0.1526	0.4845	0.5080	1.8760
-0.1508	0.4861	0.5090	1.8716
-0.1487	0.4868	0.5090	1.8672
-0.1464	0.4875	0.5090	1.8626
-0.1443	0.4881	0.5090	1.8583
-0.1423	0.4897	0.5100	1.8536
-0.1402	0.4903	0.5100	1.8493
-0.1379	0.4910	0.5100	1.8446
-0.1361	0.4926	0.5110	1.8403
-0.1340	0.4942	0.5120	1.8356
-0.1319	0.4947	0.5120	1.8313
-0.1297	0.4953	0.5120	1.8269
-0.1274	0.4959	0.5120	1.8223
-0.1253	0.4964	0.5120	1.8180
-0.1229	0.4970	0.5120	1.8133
-0.1208	0.4975	0.5120	1.8089
-0.1195	0.4999	0.5140	1.8054
-0.1173	0.5004	0.5140	1.8010
-0.1150	0.5010	0.5140	1.7964
-0.1132	0.5034	0.5160	1.7920
-0.1109	0.5039	0.5160	1.7874
-0.1087	0.5044	0.5160	1.7830
-0.1063	0.5049	0.5160	1.7784
-0.1042	0.5054	0.5160	1.7740
-0.1022	0.5078	0.5180	1.7694
-0.1000	0.5083	0.5180	1.7650
-0.0977	0.5087	0.5180	1.7606
-0.0958	0.5111	0.5200	1.7560
-0.0935	0.5115	0.5200	1.7516
-0.0912	0.5119	0.5200	1.7470
-0.0889	0.5123	0.5200	1.7426
-0.0869	0.5147	0.5220	1.7380
-0.0847	0.5151	0.5220	1.7337
-0.0824	0.5155	0.5220	1.7293
-0.0800	0.5158	0.5220	1.7247
-0.0785	0.5181	0.5240	1.7211
-0.0765	0.5204	0.5260	1.7167
-0.0741	0.5208	0.5260	1.7121
-0.0718	0.5211	0.5260	1.7077
-0.0695	0.5214	0.5260	1.7034
-0.0674	0.5237	0.5280	1.6988
-0.0651	0.5240	0.5280	1.6944
-0.0627	0.5243	0.5280	1.6898
-0.0606	0.5265	0.5300	1.6854
-0.0582	0.5268	0.5300	1.6808
-0.0558	0.5271	0.5300	1.6764
-0.0536	0.5293	0.5320	1.6718
-0.0513	0.5295	0.5320	1.6673
-0.0492	0.5317	0.5340	1.6630
-0.0467	0.5320	0.5340	1.6584
-0.0444	0.5322	0.5340	1.6540
-0.0427	0.5343	0.5360	1.6505
-0.0404	0.5345	0.5360	1.6462
-0.0381	0.5366	0.5380	1.6417
-0.0358	0.5368	0.5380	1.6374
-0.0333	0.5370	0.5380	1.6327
-0.0311	0.5391	0.5400	1.6284
-0.0287	0.5392	0.5400	1.6240
-0.0265	0.5414	0.5420	1.6197
-0.0241	0.5415	0.5420	1.6153
-0.0217	0.5436	0.5440	1.6107
-0.0193	0.5437	0.5440	1.6063
-0.0170	0.5457	0.5460	1.6020
-0.0146	0.5458	0.5460	1.5975
-0.0127	0.5479	0.5480	1.5940
-0.0103	0.5479	0.5480	1.5897
-0.0080	0.5499	0.5500	1.5853
-0.0056	0.5500	0.5500	1.5810
-0.0030	0.5520	0.5520	1.5763
-0.0006	0.5520	0.5520	1.5719
0.0018	0.5540	0.5540	1.5675
0.0042	0.5540	0.5540	1.5632
0.0067	0.5560	0.5560	1.5588
0.0092	0.5559	0.5560	1.5542
0.0117	0.5579	0.5580	1.5498
0.0141	0.5578	0.5580	1.5455
0.0162	0.5598	0.5600	1.5419
0.0187	0.5617	0.5620	1.5375
0.0211	0.5616	0.5620	1.5332
0.0237	0.5635	0.5640	1.5288
0.0261	0.5634	0.5640	1.5245
0.0288	0.5653	0.5660	1.5199
0.0314	0.5671	0.5680	1.5155
0.0339	0.5670	0.5680	1.5112
0.0365	0.5688	0.5700	1.5068
0.0389	0.5687	0.5700	1.5024
0.0411	0.5705	0.5720	1.4989
0.0438	0.5723	0.5740	1.4945
0.0464	0.5741	0.5760	1.4902
0.0491	0.5739	0.5760	1.4855
0.0517	0.5757	0.5780	1.4812
0.0545	0.5774	0.5800	1.4767
0.0570	0.5772	0.5800	1.4724
0.0597	0.5789	0.5820	1.4680
0.0626	0.5806	0.5840	1.4634
0.0647	0.5824	0.5860	1.4602
0.0673	0.5821	0.5860	1.4557
0.0702	0.5838	0.5880	1.4511
0.0730	0.5855	0.5900	1.4467
0.0758	0.5871	0.5920	1.4424
0.0786	0.5888	0.5940	1.4380
0.0812	0.5884	0.5940	1.4337
0.0842	0.5900	0.5960	1.4290
0.0871	0.5916	0.5980	1.4247
0.0893	0.5933	0.6000	1.4214
0.0924	0.5949	0.6020	1.4167
0.0953	0.5964	0.6040	1.4124
0.0979	0.5960	0.6040	1.4080
0.1008	0.5976	0.6060	1.4037
0.1038	0.5991	0.6080	1.3993
0.1069	0.6006	0.6100	1.3947
0.1099	0.6021	0.6120	1.3903
0.1128	0.6035	0.6140	1.3860
0.1154	0.6051	0.6160	1.3824
0.1184	0.6065	0.6180	1.3780
0.1214	0.6080	0.6200	1.3737
0.1245	0.6094	0.6220	1.3693
0.1275	0.6108	0.6240	1.3650
0.1308	0.6122	0.6260	1.3604
0.1339	0.6136	0.6280	1.3559
0.1370	0.6149	0.6300	1.3516
0.1396	0.6164	0.6320	1.3481
0.1428	0.6177	0.6340	1.3437
0.1459	0.6190	0.6360	1.3394
0.1491	0.6203	0.6380	1.3349
0.1522	0.6216	0.6400	1.3306
0.1556	0.6228	0.6420	1.3259
0.1593	0.6260	0.6460	1.3216
0.1618	0.6275	0.6480	1.3184
0.1653	0.6286	0.6500	1.3137
0.1685	0.6298	0.6520	1.3093
0.1718	0.6310	0.6540	1.3049
0.1751	0.6322	0.6560	1.3006
0.1790	0.6353	0.6600	1.2962
0.1824	0.6364	0.6620	1.2916
0.1858	0.6375	0.6640	1.2872
0.1884	0.6388	0.6660	1.2839
0.1919	0.6398	0.6680	1.2793
0.1959	0.6428	0.6720	1.2749
0.1993	0.6439	0.6740	1.2706
0.2033	0.6468	0.6780	1.2662
0.2067	0.6478	0.6800	1.2619
0.2104	0.6487	0.6820	1.2572
0.2137	0.6518	0.6860	1.2539
0.2172	0.6528	0.6880	1.2496
