x	y	r	phi
-0.7615	0.6358	0.9920	2.4459
-0.7528	0.6337	0.9840	2.4419
-0.7420	0.6309	0.9740	2.4369
-0.7336	0.6285	0.9660	2.4332
-0.7249	0.6263	0.9580	2.4291
-0.7133	0.6214	0.9460	2.4249
-0.7042	0.6196	0.9380	2.4200
-0.6942	0.6159	0.9280	2.4159
-0.6859	0.6131	0.9200	2.4122
-0.6774	0.6106	0.9120	2.4081
-0.6685	0.6085	0.9040	2.4032
-0.6601	0.6058	0.8960	2.3990
-0.6505	0.6016	0.8860	2.3952
-0.6415	0.5995	0.8780	2.3900
-0.6348	0.5978	0.8720	2.3862
-0.6281	0.5962	0.8660	2.3822
-0.6198	0.5933	0.8580	2.3781
-0.6118	0.5901	0.8500	2.3742
-0.6030	0.5877	0.8420	2.3690
-0.5964	0.5858	0.8360	2.3652
-0.5898	0.5840	0.8300	2.3612
-0.5819	0.5806	0.8220	2.3573
-0.5747	0.5793	0.8160	2.3522
-0.5682	0.5772	0.8100	2.3483
-0.5617	0.5753	0.8040	2.3442
-0.5538	0.5718	0.7960	2.3402
-0.5468	0.5702	0.7900	2.3352
-0.5419	0.5694	0.7860	2.3315
-0.5354	0.5672	0.7800	2.3273
-0.5290	0.5651	0.7740	2.3232
-0.5221	0.5632	0.7680	2.3183
-0.5157	0.5610	0.7620	2.3142
-0.5109	0.5599	0.7580	2.3105
-0.5046	0.5576	0.7520	2.3063
-0.4996	0.5567	0.7480	2.3022
-0.4929	0.5546	0.7420	2.2973
-0.4868	0.5520	0.7360	2.2935
-0.4819	0.5510	0.7320	2.2895
-0.4770	0.5499	0.7280	2.2853
-0.4704	0.5477	0.7220	2.2805
-0.4656	0.5466	0.7180	2.2763
-0.4609	0.5453	0.7140	2.2725
-0.4548	0.5426	0.7080	2.2685
-0.4499	0.5415	0.7040	2.2641
-0.4447	0.5406	0.7000	2.2592
-0.4399	0.5393	0.6960	2.2550
-0.4338	0.5366	0.6900	2.2507
-0.4291	0.5352	0.6860	2.2466
-0.4240	0.5342	0.6820	2.2417
-0.4204	0.5345	0.6800	2.2373
-0.4158	0.5330	0.6760	2.2333
-0.4099	0.5300	0.6700	2.2292
-0.4053	0.5285	0.6660	2.2250
-0.4013	0.5290	0.6640	2.2199
-0.3956	0.5258	0.6580	2.2158
-0.3910	0.5242	0.6540	2.2117
-0.3877	0.5242	0.6520	2.2076
-0.3832	0.5225	0.6480	2.2036
-0.3782	0.5213	0.6440	2.1984
-0.3748	0.5212	0.6420	2.1943
-0.3704	0.5195	0.6380	2.1901
-0.3671	0.5194	0.6360	2.1861
-0.3627	0.5176	0.6320	2.1820
-0.3577	0.5162	0.6280	2.1768
-0.3533	0.5143	0.6240	2.1727
-0.3501	0.5141	0.6220	2.1687
-0.3456	0.5123	0.6180	2.1643
-0.3424	0.5121	0.6160	2.1601
-0.3377	0.5104	0.6120	2.1552
-0.3344	0.5102	0.6100	2.1509
-0.3301	0.5082	0.6060	2.1468
-0.3269	0.5079	0.6040	2.1427
-0.3227	0.5058	0.6000	2.1387
-0.3190	0.5058	0.5980	2.1335
-0.3159	0.5054	0.5960	2.1294
-0.3117	0.5033	0.5920	2.1252
-0.3086	0.5029	0.5900	2.1212
-0.3055	0.5024	0.5880	2.1171
-0.3008	0.5006	0.5840	2.1119
-0.2977	0.5001	0.5820	2.1078
-0.2947	0.4996	0.5800	2.1038
-0.2906	0.4973	0.5760	2.0996
-0.2876	0.4968	0.5740	2.0955
-0.2844	0.4963	0.5720	2.0912
-0.2800	0.4942	0.5680	2.0862
-0.2770	0.4936	0.5660	2.0822
-0.2738	0.4931	0.5640	2.0778
-0.2709	0.4924	0.5620	2.0738
-0.2679	0.4918	0.5600	2.0696
-0.2644	0.4914	0.5580	2.0645
-0.2614	0.4907	0.5560	2.0603
-0.2585	0.4900	0.5540	2.0563
-0.2547	0.4875	0.5500	2.0522
-0.2517	0.4868	0.5480	2.0481
-0.2483	0.4863	0.5460	2.0429
-0.2454	0.4855	0.5440	2.0389
-0.2425	0.4847	0.5420	2.0347
-0.2396	0.4839	0.5400	2.0306
-0.2368	0.4831	0.5380	2.0266
-0.2339	0.4823	0.5360	2.0225
-0.2306	0.4817	0.5340	2.0173
-0.2269	0.4790	0.5300	2.0132
-0.2249	0.4799	0.5300	2.0091
-0.2220	0.4791	0.5280	2.0047
-0.2192	0.4782	0.5260	2.0006
-0.2164	0.4772	0.5240	1.9966
-0.2131	0.4765	0.5220	1.9914
-0.2104	0.4756	0.5200	1.9873
-0.2076	0.4746	0.5180	1.9831
-0.2057	0.4754	0.5180	1.9791
-0.2029	0.4744	0.5160	1.9750
-0.2002	0.4734	0.5140	1.9709
-0.1970	0.4726	0.5120	1.9657
-0.1943	0.4715	0.5100	1.9617
-0.1916	0.4705	0.5080	1.9576
-0.1893	0.4703	0.5070	1.9534
-0.1865	0.4693	0.5050	1.9491
